#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
                 996        9.596154e+00        9.650661e+00        4.379096e-02
                 997        9.594076e+00        9.650605e+00        4.374707e-02
                 998        9.592297e+00        9.650546e+00        4.370327e-02
                 999        9.592235e+00        9.650488e+00        4.365957e-02
                1000        9.591784e+00        9.650429e+00        4.361595e-02
                1001        9.590952e+00        9.650370e+00        4.357241e-02
                1002        9.591861e+00        9.650311e+00        4.352897e-02
                1003        9.593107e+00        9.650254e+00        4.348561e-02
                1004        9.596106e+00        9.650200e+00        4.344233e-02
                1005        9.598036e+00        9.650149e+00        4.339913e-02
                1006        9.599610e+00        9.650098e+00        4.335602e-02
                1007        9.602943e+00        9.650051e+00        4.331299e-02
                1008        9.607331e+00        9.650009e+00        4.327004e-02
                1009        9.610658e+00        9.649970e+00        4.322718e-02
                1010        9.614337e+00        9.649935e+00        4.318439e-02
                1011        9.616953e+00        9.649902e+00        4.314169e-02
                1012        9.623441e+00        9.649876e+00        4.309907e-02
                1013        9.626737e+00        9.649853e+00        4.305653e-02
                1014        9.630366e+00        9.649834e+00        4.301407e-02
                1015        9.633617e+00        9.649818e+00        4.297169e-02
                1016        9.640012e+00        9.649808e+00        4.292940e-02
                1017        9.646014e+00        9.649805e+00        4.288719e-02
                1018        9.652318e+00        9.649807e+00        4.284506e-02
                1019        9.660326e+00        9.649817e+00        4.280301e-02
                1020        9.667202e+00        9.649834e+00        4.276105e-02
                1021        9.674347e+00        9.649858e+00        4.271918e-02
                1022        9.680334e+00        9.649888e+00        4.267739e-02
                1023        9.687973e+00        9.649926e+00        4.263569e-02
                1024        9.696542e+00        9.649971e+00        4.259408e-02
                1025        9.705320e+00        9.650025e+00        4.255256e-02
                1026        9.713581e+00        9.650087e+00        4.251113e-02
                1027        9.722720e+00        9.650158e+00        4.246979e-02
                1028        9.732014e+00        9.650237e+00        4.242855e-02
                1029        9.740737e+00        9.650325e+00        4.238741e-02
                1030        9.749573e+00        9.650422e+00        4.234637e-02
                1031        9.757795e+00        9.650526e+00        4.230542e-02
                1032        9.768204e+00        9.650640e+00        4.226458e-02
                1033        9.777954e+00        9.650763e+00        4.222385e-02
                1034        9.787731e+00        9.650896e+00        4.218322e-02
                1035        9.796097e+00        9.651036e+00        4.214270e-02
                1036        9.805853e+00        9.651185e+00        4.210228e-02
                1037        9.814152e+00        9.651342e+00        4.206198e-02
                1038        9.823793e+00        9.651509e+00        4.202178e-02
                1039        9.831925e+00        9.651682e+00        4.198170e-02
                1040        9.839937e+00        9.651863e+00        4.194172e-02
                1041        9.848513e+00        9.652052e+00        4.190186e-02
                1042        9.856215e+00        9.652248e+00        4.186210e-02
                1043        9.863721e+00        9.652451e+00        4.182246e-02
                1044        9.873835e+00        9.652663e+00        4.178293e-02
                1045        9.880174e+00        9.652881e+00        4.174352e-02
                1046        9.886954e+00        9.653104e+00        4.170421e-02
                1047        9.894152e+00        9.653335e+00        4.166501e-02
                1048        9.901038e+00        9.653571e+00        4.162593e-02
                1049        9.906178e+00        9.653812e+00        4.158694e-02
                1050        9.911666e+00        9.654057e+00        4.154806e-02
                1051        9.916778e+00        9.654307e+00        4.150928e-02
                1052        9.922907e+00        9.654563e+00        4.147061e-02
                1053        9.926502e+00        9.654821e+00        4.143203e-02
                1054        9.931780e+00        9.655084e+00        4.139355e-02
                1055        9.937314e+00        9.655351e+00        4.135518e-02
                1056        9.940966e+00        9.655622e+00        4.131690e-02
                1057        9.945548e+00        9.655896e+00        4.127873e-02
                1058        9.948223e+00        9.656172e+00        4.124063e-02
                1059        9.949686e+00        9.656449e+00        4.120262e-02
                1060        9.951338e+00        9.656728e+00        4.116469e-02
                1061        9.952466e+00        9.657006e+00        4.112684e-02
                1062        9.952353e+00        9.657284e+00        4.108905e-02
                1063        9.953112e+00        9.657563e+00        4.105134e-02
                1064        9.952618e+00        9.657840e+00        4.101370e-02
                1065        9.950870e+00        9.658115e+00        4.097611e-02
                1066        9.947862e+00        9.658387e+00        4.093857e-02
                1067        9.945008e+00        9.658656e+00        4.090108e-02
                1068        9.942309e+00        9.658921e+00        4.086365e-02
                1069        9.937649e+00        9.659182e+00        4.082625e-02
                1070        9.932442e+00        9.659437e+00        4.078890e-02
                1071        9.928810e+00        9.659689e+00        4.075159e-02
                1072        9.923231e+00        9.659935e+00        4.071432e-02
                1073        9.917829e+00        9.660175e+00        4.067708e-02
                1074        9.911908e+00        9.660409e+00        4.063988e-02
                1075        9.906888e+00        9.660639e+00        4.060272e-02
                1076        9.899251e+00        9.660860e+00        4.056559e-02
                1077        9.889710e+00        9.661073e+00        4.052849e-02
                1078        9.882518e+00        9.661278e+00        4.049141e-02
                1079        9.872746e+00        9.661474e+00        4.045436e-02
                1080        9.863228e+00        9.661661e+00        4.041733e-02
                1081        9.854688e+00        9.661840e+00        4.038034e-02
                1082        9.845025e+00        9.662009e+00        4.034337e-02
                1083        9.835665e+00        9.662169e+00        4.030644e-02
                1084        9.825215e+00        9.662320e+00        4.026954e-02
                1085        9.814397e+00        9.662460e+00        4.023267e-02
                1086        9.803231e+00        9.662590e+00        4.019583e-02
                1087        9.791732e+00        9.662708e+00        4.015902e-02
                1088        9.780629e+00        9.662817e+00        4.012226e-02
                1089        9.770642e+00        9.662916e+00        4.008554e-02
                1090        9.758969e+00        9.663004e+00        4.004886e-02
                1091        9.747042e+00        9.663081e+00        4.001223e-02
                1092        9.734176e+00        9.663146e+00        3.997564e-02
                1093        9.721095e+00        9.663199e+00        3.993910e-02
                1094        9.707818e+00        9.663240e+00        3.990261e-02
                1095        9.695070e+00        9.663269e+00        3.986618e-02
                1096        9.681463e+00        9.663285e+00        3.982981e-02
                1097        9.667724e+00        9.663290e+00        3.979350e-02
                1098        9.653168e+00        9.663280e+00        3.975726e-02
                1099        9.639224e+00        9.663258e+00        3.972109e-02
                1100        9.625208e+00        9.663224e+00        3.968500e-02
                1101        9.610435e+00        9.663176e+00        3.964898e-02
                1102        9.595633e+00        9.663115e+00        3.961305e-02
                1103        9.582231e+00        9.663041e+00        3.957720e-02
                1104        9.567427e+00        9.662955e+00        3.954145e-02
                1105        9.555476e+00        9.662857e+00        3.950579e-02
                1106        9.541456e+00        9.662748e+00        3.947022e-02
                1107        9.525387e+00        9.662624e+00        3.943476e-02
                1108        9.511524e+00        9.662487e+00        3.939940e-02
                1109        9.497062e+00        9.662338e+00        3.936416e-02
                1110        9.482729e+00        9.662176e+00        3.932903e-02
                1111        9.469956e+00        9.662003e+00        3.929401e-02
                1112        9.456641e+00        9.661819e+00        3.925911e-02
                1113        9.444922e+00        9.661624e+00        3.922432e-02
                1114        9.431995e+00        9.661417e+00        3.918965e-02
                1115        9.419289e+00        9.661200e+00        3.915510e-02
                1116        9.406115e+00        9.660972e+00        3.912068e-02
                1117        9.394606e+00        9.660733e+00        3.908639e-02
                1118        9.381953e+00        9.660484e+00        3.905222e-02
                1119        9.370293e+00        9.660225e+00        3.901818e-02
                1120        9.357523e+00        9.659954e+00        3.898428e-02
                1121        9.345776e+00        9.659674e+00        3.895051e-02
                1122        9.335772e+00        9.659385e+00        3.891687e-02
                1123        9.324705e+00        9.659087e+00        3.888336e-02
                1124        9.315411e+00        9.658782e+00        3.884996e-02
                1125        9.306492e+00        9.658468e+00        3.881669e-02
                1126        9.297255e+00        9.658148e+00        3.878354e-02
                1127        9.289122e+00        9.657820e+00        3.875051e-02
                1128        9.279989e+00        9.657485e+00        3.871761e-02
                1129        9.272689e+00        9.657144e+00        3.868481e-02
                1130        9.265115e+00        9.656798e+00        3.865214e-02
                1131        9.260808e+00        9.656447e+00        3.861955e-02
                1132        9.255536e+00        9.656093e+00        3.858705e-02
                1133        9.250018e+00        9.655735e+00        3.855466e-02
                1134        9.243556e+00        9.655371e+00        3.852238e-02
                1135        9.238271e+00        9.655004e+00        3.849019e-02
                1136        9.234172e+00        9.654633e+00        3.845809e-02
                1137        9.229856e+00        9.654260e+00        3.842608e-02
                1138        9.226032e+00        9.653884e+00        3.839415e-02
                1139        9.223410e+00        9.653506e+00        3.836231e-02
                1140        9.221994e+00        9.653127e+00        3.833052e-02
                1141        9.220374e+00        9.652748e+00        3.829881e-02
                1142        9.220672e+00        9.652369e+00        3.826714e-02
                1143        9.218651e+00        9.651990e+00        3.823554e-02
                1144        9.217136e+00        9.651610e+00        3.820401e-02
                1145        9.216836e+00        9.651230e+00        3.817253e-02
                1146        9.220577e+00        9.650854e+00        3.814107e-02
                1147        9.221291e+00        9.650480e+00        3.810965e-02
                1148        9.221807e+00        9.650106e+00        3.807829e-02
                1149        9.223534e+00        9.649735e+00        3.804696e-02
                1150        9.225059e+00        9.649366e+00        3.801566e-02
                1151        9.229200e+00        9.649001e+00        3.798439e-02
                1152        9.230308e+00        9.648637e+00        3.795315e-02
                1153        9.234729e+00        9.648278e+00        3.792193e-02
                1154        9.239639e+00        9.647924e+00        3.789073e-02
                1155        9.244323e+00        9.647575e+00        3.785953e-02
                1156        9.250893e+00        9.647232e+00        3.782834e-02
                1157        9.256520e+00        9.646894e+00        3.779715e-02
                1158        9.261195e+00        9.646561e+00        3.776598e-02
                1159        9.265617e+00        9.646232e+00        3.773482e-02
                1160        9.272602e+00        9.645910e+00        3.770367e-02
                1161        9.280726e+00        9.645596e+00        3.767250e-02
                1162        9.285746e+00        9.645286e+00        3.764135e-02
                1163        9.292591e+00        9.644983e+00        3.761021e-02
                1164        9.303369e+00        9.644689e+00        3.757904e-02
                1165        9.312421e+00        9.644404e+00        3.754787e-02
                1166        9.321855e+00        9.644127e+00        3.751669e-02
                1167        9.329544e+00        9.643858e+00        3.748551e-02
                1168        9.339007e+00        9.643597e+00        3.745432e-02
                1169        9.348113e+00        9.643344e+00        3.742314e-02
                1170        9.358967e+00        9.643101e+00        3.739194e-02
                1171        9.370144e+00        9.642868e+00        3.736073e-02
                1172        9.381633e+00        9.642645e+00        3.732952e-02
                1173        9.394123e+00        9.642433e+00        3.729830e-02
                1174        9.406894e+00        9.642232e+00        3.726707e-02
                1175        9.420639e+00        9.642044e+00        3.723583e-02
                1176        9.431811e+00        9.641865e+00        3.720459e-02
                1177        9.443218e+00        9.641696e+00        3.717337e-02
                1178        9.455550e+00        9.641538e+00        3.714215e-02
                1179        9.468087e+00        9.641391e+00        3.711094e-02
                1180        9.481519e+00        9.641256e+00        3.707973e-02
                1181        9.494421e+00        9.641131e+00        3.704854e-02
                1182        9.508188e+00        9.641019e+00        3.701737e-02
                1183        9.521390e+00        9.640918e+00        3.698622e-02
                1184        9.534012e+00        9.640828e+00        3.695509e-02
                1185        9.547447e+00        9.640749e+00        3.692399e-02
                1186        9.563092e+00        9.640683e+00        3.689291e-02
                1187        9.576693e+00        9.640629e+00        3.686187e-02
                1188        9.591762e+00        9.640588e+00        3.683087e-02
                1189        9.606165e+00        9.640559e+00        3.679990e-02
                1190        9.622003e+00        9.640544e+00        3.676898e-02
                1191        9.635021e+00        9.640539e+00        3.673811e-02
                1192        9.650141e+00        9.640547e+00        3.670729e-02
                1193        9.665229e+00        9.640568e+00        3.667653e-02
                1194        9.678856e+00        9.640600e+00        3.664582e-02
                1195        9.692416e+00        9.640643e+00        3.661518e-02
                1196        9.706598e+00        9.640698e+00        3.658461e-02
                1197        9.720678e+00        9.640765e+00        3.655411e-02
                1198        9.736051e+00        9.640845e+00        3.652368e-02
                1199        9.749873e+00        9.640936e+00        3.649333e-02
                1200        9.762833e+00        9.641037e+00        3.646306e-02
                1201        9.775619e+00        9.641149e+00        3.643287e-02
                1202        9.788919e+00        9.641272e+00        3.640277e-02
                1203        9.800598e+00        9.641405e+00        3.637275e-02
                1204        9.813462e+00        9.641548e+00        3.634282e-02
                1205        9.827494e+00        9.641702e+00        3.631299e-02
                1206        9.840557e+00        9.641867e+00        3.628325e-02
                1207        9.851929e+00        9.642041e+00        3.625361e-02
                1208        9.863004e+00        9.642224e+00        3.622406e-02
                1209        9.874469e+00        9.642416e+00        3.619461e-02
                1210        9.888425e+00        9.642619e+00        3.616527e-02
                1211        9.899208e+00        9.642831e+00        3.613602e-02
                1212        9.908921e+00        9.643051e+00        3.610687e-02
                1213        9.918253e+00        9.643277e+00        3.607782e-02
                1214        9.927893e+00        9.643512e+00        3.604886e-02
                1215        9.937828e+00        9.643754e+00        3.602001e-02
                1216        9.947333e+00        9.644004e+00        3.599125e-02
                1217        9.954981e+00        9.644259e+00        3.596259e-02
                1218        9.962876e+00        9.644521e+00        3.593401e-02
                1219        9.970298e+00        9.644788e+00        3.590553e-02
                1220        9.977232e+00        9.645061e+00        3.587713e-02
                1221        9.983665e+00        9.645338e+00        3.584882e-02
                1222        9.990285e+00        9.645620e+00        3.582059e-02
                1223        9.995671e+00        9.645906e+00        3.579245e-02
                1224        1.000052e+01        9.646196e+00        3.576438e-02
                1225        1.000552e+01        9.646489e+00        3.573639e-02
                1226        1.000996e+01        9.646786e+00        3.570847e-02
                1227        1.001171e+01        9.647083e+00        3.568060e-02
                1228        1.001571e+01        9.647384e+00        3.565281e-02
                1229        1.001841e+01        9.647685e+00        3.562508e-02
                1230        1.001981e+01        9.647988e+00        3.559740e-02
                1231        1.001990e+01        9.648290e+00        3.556976e-02
                1232        1.002009e+01        9.648592e+00        3.554217e-02
                1233        1.001967e+01        9.648893e+00        3.551462e-02
                1234        1.001863e+01        9.649192e+00        3.548710e-02
                1235        1.001698e+01        9.649490e+00        3.545962e-02
                1236        1.001400e+01        9.649785e+00        3.543216e-02
                1237        1.000969e+01        9.650076e+00        3.540471e-02
                1238        1.000619e+01        9.650364e+00        3.537728e-02
                1239        1.000206e+01        9.650648e+00        3.534986e-02
                1240        9.996616e+00        9.650927e+00        3.532246e-02
                1241        9.991272e+00        9.651201e+00        3.529506e-02
                1242        9.985327e+00        9.651470e+00        3.526767e-02
                1243        9.977374e+00        9.651732e+00        3.524027e-02
                1244        9.970944e+00        9.651989e+00        3.521287e-02
                1245        9.963935e+00        9.652239e+00        3.518548e-02
                1246        9.954945e+00        9.652482e+00        3.515808e-02
                1247        9.945395e+00        9.652717e+00        3.513067e-02
                1248        9.935299e+00        9.652944e+00        3.510325e-02
                1249        9.924669e+00        9.653161e+00        3.507582e-02
                1250        9.912810e+00        9.653369e+00        3.504838e-02
                1251        9.903974e+00        9.653569e+00        3.502093e-02
                1252        9.893237e+00        9.653761e+00        3.499348e-02
                1253        9.881323e+00        9.653942e+00        3.496603e-02
                1254        9.868953e+00        9.654114e+00        3.493856e-02
                1255        9.855440e+00        9.654274e+00        3.491109e-02
                1256        9.841511e+00        9.654423e+00        3.488361e-02
                1257        9.827182e+00        9.654561e+00        3.485613e-02
                1258        9.812476e+00        9.654686e+00        3.482865e-02
                1259        9.797411e+00        9.654799e+00        3.480117e-02
                1260        9.782715e+00        9.654901e+00        3.477370e-02
                1261        9.766998e+00        9.654990e+00        3.474624e-02
                1262        9.752398e+00        9.655067e+00        3.471879e-02
                1263        9.738232e+00        9.655133e+00        3.469136e-02
                1264        9.722403e+00        9.655186e+00        3.466396e-02
                1265        9.706345e+00        9.655227e+00        3.463658e-02
                1266        9.690081e+00        9.655254e+00        3.460923e-02
                1267        9.672928e+00        9.655268e+00        3.458192e-02
                1268        9.656317e+00        9.655269e+00        3.455465e-02
                1269        9.637442e+00        9.655255e+00        3.452742e-02
                1270        9.619857e+00        9.655227e+00        3.450024e-02
                1271        9.602174e+00        9.655185e+00        3.447313e-02
                1272        9.585826e+00        9.655131e+00        3.444607e-02
                1273        9.570127e+00        9.655064e+00        3.441907e-02
                1274        9.553683e+00        9.654984e+00        3.439215e-02
                1275        9.536517e+00        9.654891e+00        3.436530e-02
                1276        9.520059e+00        9.654786e+00        3.433853e-02
                1277        9.502214e+00        9.654666e+00        3.431185e-02
                1278        9.484410e+00        9.654533e+00        3.428526e-02
                1279        9.467370e+00        9.654387e+00        3.425876e-02
                1280        9.450406e+00        9.654227e+00        3.423237e-02
                1281        9.433535e+00        9.654055e+00        3.420608e-02
                1282        9.417478e+00        9.653871e+00        3.417990e-02
                1283        9.401543e+00        9.653674e+00        3.415382e-02
                1284        9.384336e+00        9.653464e+00        3.412787e-02
                1285        9.369400e+00        9.653243e+00        3.410202e-02
                1286        9.353219e+00        9.653010e+00        3.407630e-02
                1287        9.337219e+00        9.652764e+00        3.405071e-02
                1288        9.320705e+00        9.652507e+00        3.402525e-02
                1289        9.305807e+00        9.652238e+00        3.399992e-02
                1290        9.290418e+00        9.651957e+00        3.397472e-02
                1291        9.275255e+00        9.651665e+00        3.394965e-02
                1292        9.259618e+00        9.651362e+00        3.392473e-02
                1293        9.244223e+00        9.651047e+00        3.389996e-02
                1294        9.230491e+00        9.650722e+00        3.387532e-02
                1295        9.215607e+00        9.650386e+00        3.385082e-02
                1296        9.202401e+00        9.650040e+00        3.382647e-02
                1297        9.187349e+00        9.649684e+00        3.380227e-02
                1298        9.173283e+00        9.649317e+00        3.377822e-02
                1299        9.160207e+00        9.648940e+00        3.375432e-02
                1300        9.147421e+00        9.648554e+00        3.373055e-02
                1301        9.136343e+00        9.648161e+00        3.370693e-02
                1302        9.123446e+00        9.647758e+00        3.368345e-02
                1303        9.112266e+00        9.647347e+00        3.366010e-02
                1304        9.100687e+00        9.646927e+00        3.363690e-02
                1305        9.088714e+00        9.646500e+00        3.361384e-02
                1306        9.078468e+00        9.646065e+00        3.359092e-02
                1307        9.067833e+00        9.645622e+00        3.356813e-02
                1308        9.057516e+00        9.645173e+00        3.354548e-02
                1309        9.047522e+00        9.644716e+00        3.352296e-02
                1310        9.041378e+00        9.644255e+00        3.350053e-02
                1311        9.033443e+00        9.643790e+00        3.347822e-02
                1312        9.023009e+00        9.643316e+00        3.345605e-02
                1313        9.015021e+00        9.642838e+00        3.343399e-02
                1314        9.006656e+00        9.642354e+00        3.341205e-02
                1315        8.998623e+00        9.641864e+00        3.339023e-02
                1316        8.991632e+00        9.641370e+00        3.336851e-02
                1317        8.984973e+00        9.640872e+00        3.334689e-02
                1318        8.976531e+00        9.640368e+00        3.332540e-02
                1319        8.969838e+00        9.639859e+00        3.330401e-02
                1320        8.961362e+00        9.639345e+00        3.328275e-02
                1321        8.956049e+00        9.638828e+00        3.326157e-02
                1322        8.950371e+00        9.638307e+00        3.324049e-02
                1323        8.944330e+00        9.637783e+00        3.321950e-02
                1324        8.939338e+00        9.637255e+00        3.319860e-02
                1325        8.934689e+00        9.636725e+00        3.317778e-02
                1326        8.929676e+00        9.636192e+00        3.315704e-02
                1327        8.926420e+00        9.635657e+00        3.313637e-02
                1328        8.924218e+00        9.635121e+00        3.311575e-02
                1329        8.919538e+00        9.634583e+00        3.309521e-02
                1330        8.918028e+00        9.634044e+00        3.307471e-02
                1331        8.916159e+00        9.633505e+00        3.305426e-02
                1332        8.914637e+00        9.632965e+00        3.303385e-02
                1333        8.912054e+00        9.632424e+00        3.301349e-02
                1334        8.911232e+00        9.631883e+00        3.299317e-02
                1335        8.909352e+00        9.631342e+00        3.297290e-02
                1336        8.907823e+00        9.630801e+00        3.295266e-02
                1337        8.906646e+00        9.630259e+00        3.293247e-02
                1338        8.905824e+00        9.629718e+00        3.291231e-02
                1339        8.905356e+00        9.629177e+00        3.289217e-02
                1340        8.905950e+00        9.628637e+00        3.287205e-02
                1341        8.906897e+00        9.628099e+00        3.285195e-02
                1342        8.908200e+00        9.627562e+00        3.283184e-02
                1343        8.910564e+00        9.627028e+00        3.281174e-02
                1344        8.912578e+00        9.626497e+00        3.279163e-02
                1345        8.914947e+00        9.625968e+00        3.277152e-02
                1346        8.918381e+00        9.625442e+00        3.275139e-02
                1347        8.921465e+00        9.624919e+00        3.273124e-02
                1348        8.924201e+00        9.624400e+00        3.271109e-02
                1349        8.928709e+00        9.623884e+00        3.269090e-02
                1350        8.932164e+00        9.623372e+00        3.267070e-02
                1351        8.937390e+00        9.622864e+00        3.265047e-02
                1352        8.941565e+00        9.622360e+00        3.263021e-02
                1353        8.946103e+00        9.621860e+00        3.260992e-02
                1354        8.951709e+00        9.621365e+00        3.258959e-02
                1355        8.958384e+00        9.620876e+00        3.256921e-02
                1356        8.963303e+00        9.620391e+00        3.254880e-02
                1357        8.968583e+00        9.619911e+00        3.252836e-02
                1358        8.976347e+00        9.619437e+00        3.250786e-02
                1359        8.983064e+00        9.618968e+00        3.248731e-02
                1360        8.992973e+00        9.618508e+00        3.246668e-02
                1361        9.000425e+00        9.618054e+00        3.244600e-02
                1362        9.007544e+00        9.617606e+00        3.242528e-02
                1363        9.015741e+00        9.617164e+00        3.240449e-02
                1364        9.025723e+00        9.616731e+00        3.238364e-02
                1365        9.035373e+00        9.616305e+00        3.236272e-02
                1366        9.043283e+00        9.615885e+00        3.234174e-02
                1367        9.053689e+00        9.615474e+00        3.232070e-02
                1368        9.065181e+00        9.615072e+00        3.229957e-02
                1369        9.076350e+00        9.614678e+00        3.227838e-02
                1370        9.088609e+00        9.614294e+00        3.225710e-02
                1371        9.099838e+00        9.613919e+00        3.223576e-02
                1372        9.112159e+00        9.613553e+00        3.221433e-02
                1373        9.126279e+00        9.613198e+00        3.219283e-02
                1374        9.140080e+00        9.612854e+00        3.217124e-02
                1375        9.153562e+00        9.612520e+00        3.214958e-02
                1376        9.166727e+00        9.612196e+00        3.212784e-02
                1377        9.179573e+00        9.611882e+00        3.210605e-02
                1378        9.195629e+00        9.611580e+00        3.208417e-02
                1379        9.214192e+00        9.611291e+00        3.206220e-02
                1380        9.228902e+00        9.611014e+00        3.204016e-02
                1381        9.243997e+00        9.610749e+00        3.201806e-02
                1382        9.259476e+00        9.610494e+00        3.199590e-02
                1383        9.276043e+00        9.610253e+00        3.197368e-02
                1384        9.292989e+00        9.610023e+00        3.195140e-02
                1385        9.310311e+00        9.609807e+00        3.192906e-02
                1386        9.327300e+00        9.609603e+00        3.190668e-02
                1387        9.346067e+00        9.609413e+00        3.188424e-02
                1388        9.365900e+00        9.609238e+00        3.186175e-02
                1389        9.384679e+00        9.609076e+00        3.183922e-02
                1390        9.404514e+00        9.608929e+00        3.181666e-02
                1391        9.423989e+00        9.608796e+00        3.179406e-02
                1392        9.442389e+00        9.608676e+00        3.177145e-02
                1393        9.462530e+00        9.608571e+00        3.174881e-02
                1394        9.484402e+00        9.608482e+00        3.172616e-02
                1395        9.505171e+00        9.608408e+00        3.170350e-02
                1396        9.526947e+00        9.608350e+00        3.168085e-02
                1397        9.550425e+00        9.608308e+00        3.165820e-02
                1398        9.570647e+00        9.608282e+00        3.163556e-02
                1399        9.591838e+00        9.608270e+00        3.161295e-02
                1400        9.615392e+00        9.608275e+00        3.159037e-02
                1401        9.637773e+00        9.608296e+00        3.156783e-02
                1402        9.659668e+00        9.608333e+00        3.154534e-02
                1403        9.683180e+00        9.608386e+00        3.152290e-02
                1404        9.706174e+00        9.608456e+00        3.150052e-02
                1405        9.729340e+00        9.608542e+00        3.147822e-02
                1406        9.753365e+00        9.608645e+00        3.145600e-02
                1407        9.776816e+00        9.608764e+00        3.143387e-02
                1408        9.799672e+00        9.608900e+00        3.141184e-02
                1409        9.823325e+00        9.609052e+00        3.138991e-02
                1410        9.846343e+00        9.609220e+00        3.136810e-02
                1411        9.870115e+00        9.609405e+00        3.134641e-02
                1412        9.892497e+00        9.609606e+00        3.132486e-02
                1413        9.916292e+00        9.609823e+00        3.130344e-02
                1414        9.940064e+00        9.610056e+00        3.128217e-02
                1415        9.963788e+00        9.610306e+00        3.126106e-02
                1416        9.988851e+00        9.610574e+00        3.124013e-02
                1417        1.001240e+01        9.610857e+00        3.121937e-02
                1418        1.003512e+01        9.611156e+00        3.119879e-02
                1419        1.005839e+01        9.611471e+00        3.117839e-02
                1420        1.008007e+01        9.611801e+00        3.115818e-02
                1421        1.010507e+01        9.612149e+00        3.113819e-02
                1422        1.012771e+01        9.612511e+00        3.111840e-02
                1423        1.014798e+01        9.612887e+00        3.109881e-02
                1424        1.017007e+01        9.613279e+00        3.107943e-02
                1425        1.019326e+01        9.613686e+00        3.106029e-02
                1426        1.021327e+01        9.614106e+00        3.104135e-02
                1427        1.023431e+01        9.614541e+00        3.102264e-02
                1428        1.025495e+01        9.614989e+00        3.100416e-02
                1429        1.027445e+01        9.615451e+00        3.098589e-02
                1430        1.029561e+01        9.615926e+00        3.096788e-02
                1431        1.031486e+01        9.616415e+00        3.095009e-02
                1432        1.033360e+01        9.616916e+00        3.093253e-02
                1433        1.035250e+01        9.617429e+00        3.091520e-02
                1434        1.037153e+01        9.617955e+00        3.089811e-02
                1435        1.038855e+01        9.618492e+00        3.088125e-02
                1436        1.040566e+01        9.619040e+00        3.086461e-02
                1437        1.042211e+01        9.619599e+00        3.084819e-02
                1438        1.043789e+01        9.620168e+00        3.083198e-02
                1439        1.045157e+01        9.620746e+00        3.081597e-02
                1440        1.046593e+01        9.621333e+00        3.080016e-02
                1441        1.047956e+01        9.621928e+00        3.078454e-02
                1442        1.049242e+01        9.622532e+00        3.076911e-02
                1443        1.050380e+01        9.623143e+00        3.075385e-02
                1444        1.051438e+01        9.623760e+00        3.073874e-02
                1445        1.052556e+01        9.624384e+00        3.072381e-02
                1446        1.053519e+01        9.625014e+00        3.070901e-02
                1447        1.054469e+01        9.625649e+00        3.069437e-02
                1448        1.055332e+01        9.626290e+00        3.067986e-02
                1449        1.056037e+01        9.626935e+00        3.066545e-02
                1450        1.056654e+01        9.627583e+00        3.065115e-02
                1451        1.056970e+01        9.628232e+00        3.063690e-02
                1452        1.057407e+01        9.628883e+00        3.062273e-02
                1453        1.057541e+01        9.629535e+00        3.060858e-02
                1454        1.057867e+01        9.630188e+00        3.059449e-02
                1455        1.058100e+01        9.630841e+00        3.058044e-02
                1456        1.058030e+01        9.631493e+00        3.056639e-02
                1457        1.057938e+01        9.632144e+00        3.055233e-02
                1458        1.057683e+01        9.632792e+00        3.053825e-02
                1459        1.057478e+01        9.633437e+00        3.052414e-02
                1460        1.057040e+01        9.634079e+00        3.050998e-02
                1461        1.056581e+01        9.634717e+00        3.049576e-02
                1462        1.055891e+01        9.635349e+00        3.048145e-02
                1463        1.055252e+01        9.635976e+00        3.046706e-02
                1464        1.054595e+01        9.636597e+00        3.045259e-02
                1465        1.053850e+01        9.637213e+00        3.043803e-02
                1466        1.052877e+01        9.637821e+00        3.042334e-02
                1467        1.051748e+01        9.638421e+00        3.040851e-02
                1468        1.050676e+01        9.639012e+00        3.039355e-02
                1469        1.049380e+01        9.639594e+00        3.037843e-02
                1470        1.048215e+01        9.640167e+00        3.036317e-02
                1471        1.046900e+01        9.640731e+00        3.034776e-02
                1472        1.045579e+01        9.641284e+00        3.033219e-02
                1473        1.044111e+01        9.641827e+00        3.031646e-02
                1474        1.042641e+01        9.642360e+00        3.030056e-02
                1475        1.040746e+01        9.642878e+00        3.028446e-02
                1476        1.038993e+01        9.643385e+00        3.026817e-02
                1477        1.037244e+01        9.643878e+00        3.025170e-02
                1478        1.035430e+01        9.644359e+00        3.023505e-02
                1479        1.033554e+01        9.644826e+00        3.021822e-02
                1480        1.031688e+01        9.645280e+00        3.020122e-02
                1481        1.029695e+01        9.645720e+00        3.018403e-02
                1482        1.027646e+01        9.646146e+00        3.016666e-02
                1483        1.025474e+01        9.646556e+00        3.014911e-02
                1484        1.022970e+01        9.646949e+00        3.013136e-02
                1485        1.020771e+01        9.647327e+00        3.011343e-02
                1486        1.018598e+01        9.647689e+00        3.009535e-02
                1487        1.016383e+01        9.648036e+00        3.007711e-02
                1488        1.014059e+01        9.648367e+00        3.005872e-02
                1489        1.011768e+01        9.648683e+00        3.004018e-02
                1490        1.009373e+01        9.648981e+00        3.002151e-02
                1491        1.007018e+01        9.649264e+00        3.000270e-02
                1492        1.004704e+01        9.649530e+00        2.998378e-02
                1493        1.002224e+01        9.649780e+00        2.996473e-02
