#                  BLOCK:   ACTUAL_KE:          KE_AVE:             ERROR:
                2272                 1.2                 1.2         6.50519e-09
                2273                 1.2                 1.2         6.50376e-09
                2274                 1.2                 1.2         6.52481e-09
                2275                 1.2                 1.2         6.52338e-09
                2276                 1.2                 1.2         6.52942e-09
                2277                 1.2                 1.2         6.54291e-09
                2278                 1.2                 1.2         6.54147e-09
                2279                 1.2                 1.2         6.54004e-09
                2280                 1.2                 1.2         6.55348e-09
                2281                 1.2                 1.2         6.55204e-09
                2282                 1.2                 1.2         6.55061e-09
                2283                 1.2                 1.2         6.57141e-09
                2284                 1.2                 1.2         6.56997e-09
                2285                 1.2                 1.2         6.56853e-09
                2286                 1.2                 1.2         6.58187e-09
                2287                 1.2                 1.2         6.58043e-09
                2288                 1.2                 1.2         6.57899e-09
                2289                 1.2                 1.2         6.59964e-09
                2290                 1.2                 1.2          6.5982e-09
                2291                 1.2                 1.2         6.59676e-09
                2292                 1.2                 1.2         6.59532e-09
                2293                 1.2                 1.2         6.60855e-09
                2294                 1.2                 1.2         6.60711e-09
                2295                 1.2                 1.2         6.60567e-09
                2296                 1.2                 1.2         6.61886e-09
                2297                 1.2                 1.2         6.61742e-09
                2298                 1.2                 1.2         6.61598e-09
                2299                 1.2                 1.2         6.63641e-09
                2300                 1.2                 1.2         6.63496e-09
                2301                 1.2                 1.2         6.63352e-09
                2302                 1.2                 1.2         6.64661e-09
                2303                 1.2                 1.2         6.64517e-09
                2304                 1.2                 1.2         6.64372e-09
                2305                 1.2                 1.2           6.664e-09
                2306                 1.2                 1.2         6.66256e-09
                2307                 1.2                 1.2         6.66111e-09
                2308                 1.2                 1.2         6.65967e-09
                2309                 1.2                 1.2         6.67265e-09
                2310                 1.2                 1.2         6.67121e-09
                2311                 1.2                 1.2         6.66977e-09
                2312                 1.2                 1.2         6.68271e-09
                2313                 1.2                 1.2         6.68127e-09
                2314                 1.2                 1.2         6.67982e-09
                2315                 1.2                 1.2         6.69989e-09
                2316                 1.2                 1.2         6.69844e-09
                2317                 1.2                 1.2           6.697e-09
                2318                 1.2                 1.2         6.70984e-09
                2319                 1.2                 1.2          6.7084e-09
                2320                 1.2                 1.2         6.70695e-09
                2321                 1.2                 1.2          6.7055e-09
                2322                 1.2                 1.2         6.72542e-09
                2323                 1.2                 1.2         6.72397e-09
                2324                 1.2                 1.2         6.72253e-09
                2325                 1.2                 1.2         6.73528e-09
                2326                 1.2                 1.2         6.73383e-09
                2327                 1.2                 1.2         6.73238e-09
                2328                 1.2                 1.2         6.74509e-09
                2329                 1.2                 1.2         6.74364e-09
                2330                 1.2                 1.2          6.7422e-09
                2331                 1.2                 1.2         6.74075e-09
                2332                 1.2                 1.2         6.76046e-09
                2333                 1.2                 1.2         6.75901e-09
                2334                 1.2                 1.2          6.7646e-09
                2335                 1.2                 1.2          6.7772e-09
                2336                 1.2                 1.2         6.77575e-09
                2337                 1.2                 1.2          6.7743e-09
                2338                 1.2                 1.2         6.79385e-09
                2339                 1.2                 1.2          6.7924e-09
                2340                 1.2                 1.2         6.79095e-09
                2341                 1.2                 1.2         6.80345e-09
                2342                 1.2                 1.2           6.802e-09
                2343                 1.2                 1.2         6.80055e-09
                2344                 1.2                 1.2          6.7991e-09
                2345                 1.2                 1.2         6.81156e-09
                2346                 1.2                 1.2         6.81011e-09
                2347                 1.2                 1.2         6.80866e-09
                2348                 1.2                 1.2         6.82802e-09
                2349                 1.2                 1.2         6.82656e-09
                2350                 1.2                 1.2         6.82511e-09
                2351                 1.2                 1.2         6.82366e-09
                2352                 1.2                 1.2         6.83603e-09
                2353                 1.2                 1.2         6.83458e-09
                2354                 1.2                 1.2         6.83313e-09
                2355                 1.2                 1.2         6.85235e-09
                2356                 1.2                 1.2         6.85089e-09
                2357                 1.2                 1.2         6.84944e-09
                2358                 1.2                 1.2         6.86172e-09
                2359                 1.2                 1.2         6.86027e-09
                2360                 1.2                 1.2         6.85882e-09
                2361                 1.2                 1.2         6.85736e-09
                2362                 1.2                 1.2         6.86961e-09
                2363                 1.2                 1.2         6.86816e-09
                2364                 1.2                 1.2          6.8667e-09
                2365                 1.2                 1.2         6.88573e-09
                2366                 1.2                 1.2         6.88428e-09
                2367                 1.2                 1.2         6.88282e-09
                2368                 1.2                 1.2         6.89498e-09
                2369                 1.2                 1.2         6.89353e-09
                2370                 1.2                 1.2         6.89207e-09
                2371                 1.2                 1.2         6.89062e-09
                2372                 1.2                 1.2         6.90952e-09
                2373                 1.2                 1.2         6.90806e-09
                2374                 1.2                 1.2         6.90661e-09
                2375                 1.2                 1.2         6.91868e-09
                2376                 1.2                 1.2         6.91722e-09
                2377                 1.2                 1.2         6.91577e-09
                2378                 1.2                 1.2         6.91432e-09
                2379                 1.2                 1.2         6.92635e-09
                2380                 1.2                 1.2          6.9249e-09
                2381                 1.2                 1.2         6.92344e-09
                2382                 1.2                 1.2         6.94216e-09
                2383                 1.2                 1.2          6.9407e-09
                2384                 1.2                 1.2         6.93925e-09
                2385                 1.2                 1.2         6.93779e-09
                2386                 1.2                 1.2         6.94974e-09
                2387                 1.2                 1.2         6.94828e-09
                2388                 1.2                 1.2         6.94683e-09
                2389                 1.2                 1.2         6.96542e-09
                2390                 1.2                 1.2         6.96396e-09
                2391                 1.2                 1.2         6.96251e-09
                2392                 1.2                 1.2         6.96105e-09
                2393                 1.2                 1.2         6.97292e-09
                2394                 1.2                 1.2         6.97811e-09
                2395                 1.2                 1.2         6.97665e-09
                2396                 1.2                 1.2         6.98847e-09
                2397                 1.2                 1.2         6.98701e-09
                2398                 1.2                 1.2         6.98555e-09
                2399                 1.2                 1.2          6.9841e-09
                2400                 1.2                 1.2         7.00249e-09
                2401                 1.2                 1.2         7.00103e-09
                2402                 1.2                 1.2         6.99957e-09
                2403                 1.2                 1.2         7.01131e-09
                2404                 1.2                 1.2         7.00985e-09
                2405                 1.2                 1.2         7.00839e-09
                2406                 1.2                 1.2         7.00694e-09
                2407                 1.2                 1.2          7.0252e-09
                2408                 1.2                 1.2         7.02375e-09
                2409                 1.2                 1.2         7.02229e-09
                2410                 1.2                 1.2         7.03394e-09
                2411                 1.2                 1.2         7.03248e-09
                2412                 1.2                 1.2         7.03102e-09
                2413                 1.2                 1.2         7.02957e-09
                2414                 1.2                 1.2         7.04119e-09
                2415                 1.2                 1.2         7.03973e-09
                2416                 1.2                 1.2         7.03827e-09
                2417                 1.2                 1.2         7.05637e-09
                2418                 1.2                 1.2         7.05491e-09
                2419                 1.2                 1.2         7.05345e-09
                2420                 1.2                 1.2           7.052e-09
                2421                 1.2                 1.2         7.06354e-09
                2422                 1.2                 1.2         7.06208e-09
                2423                 1.2                 1.2         7.06062e-09
                2424                 1.2                 1.2          7.0786e-09
                2425                 1.2                 1.2         7.07714e-09
                2426                 1.2                 1.2         7.07568e-09
                2427                 1.2                 1.2         7.07423e-09
                2428                 1.2                 1.2         7.08569e-09
                2429                 1.2                 1.2         7.08423e-09
                2430                 1.2                 1.2         7.08277e-09
                2431                 1.2                 1.2          7.0942e-09
                2432                 1.2                 1.2         7.09274e-09
                2433                 1.2                 1.2         7.09128e-09
                2434                 1.2                 1.2         7.08983e-09
                2435                 1.2                 1.2         7.10764e-09
                2436                 1.2                 1.2         7.10618e-09
                2437                 1.2                 1.2         7.10472e-09
                2438                 1.2                 1.2         7.10327e-09
                2439                 1.2                 1.2         7.11462e-09
                2440                 1.2                 1.2         7.11316e-09
                2441                 1.2                 1.2          7.1117e-09
                2442                 1.2                 1.2          7.1294e-09
                2443                 1.2                 1.2         7.12794e-09
                2444                 1.2                 1.2         7.12649e-09
                2445                 1.2                 1.2         7.12503e-09
                2446                 1.2                 1.2          7.1363e-09
                2447                 1.2                 1.2         7.13485e-09
                2448                 1.2                 1.2         7.13339e-09
                2449                 1.2                 1.2         7.13193e-09
                2450                 1.2                 1.2         7.14317e-09
                2451                 1.2                 1.2         7.14172e-09
                2452                 1.2                 1.2         7.14026e-09
                2453                 1.2                 1.2          7.1578e-09
                2454                 1.2                 1.2         7.15634e-09
                2455                 1.2                 1.2         7.15488e-09
                2456                 1.2                 1.2         7.15343e-09
                2457                 1.2                 1.2          7.1646e-09
                2458                 1.2                 1.2         7.16944e-09
                2459                 1.2                 1.2         7.16798e-09
                2460                 1.2                 1.2         7.16653e-09
                2461                 1.2                 1.2         7.18393e-09
                2462                 1.2                 1.2         7.18247e-09
                2463                 1.2                 1.2         7.18102e-09
                2464                 1.2                 1.2          7.1921e-09
                2465                 1.2                 1.2         7.19064e-09
                2466                 1.2                 1.2         7.18918e-09
                2467                 1.2                 1.2         7.18773e-09
                2468                 1.2                 1.2         7.19878e-09
                2469                 1.2                 1.2         7.19732e-09
                2470                 1.2                 1.2         7.19586e-09
                2471                 1.2                 1.2         7.19441e-09
                2472                 1.2                 1.2         7.21166e-09
                2473                 1.2                 1.2          7.2102e-09
                2474                 1.2                 1.2         7.20874e-09
                2475                 1.2                 1.2         7.21972e-09
                2476                 1.2                 1.2         7.21827e-09
                2477                 1.2                 1.2         7.21681e-09
                2478                 1.2                 1.2         7.21535e-09
                2479                 1.2                 1.2          7.2325e-09
                2480                 1.2                 1.2         7.23104e-09
                2481                 1.2                 1.2         7.22958e-09
                2482                 1.2                 1.2         7.22812e-09
                2483                 1.2                 1.2         7.23903e-09
                2484                 1.2                 1.2         7.23758e-09
                2485                 1.2                 1.2         7.23612e-09
                2486                 1.2                 1.2         7.23466e-09
                2487                 1.2                 1.2         7.24554e-09
                2488                 1.2                 1.2         7.24409e-09
                2489                 1.2                 1.2         7.24263e-09
                2490                 1.2                 1.2         7.25962e-09
                2491                 1.2                 1.2         7.25817e-09
                2492                 1.2                 1.2         7.25671e-09
                2493                 1.2                 1.2         7.25526e-09
                2494                 1.2                 1.2         7.26606e-09
                2495                 1.2                 1.2         7.26461e-09
                2496                 1.2                 1.2         7.26315e-09
                2497                 1.2                 1.2          7.2617e-09
                2498                 1.2                 1.2         7.27859e-09
                2499                 1.2                 1.2         7.27713e-09
                2500                 1.2                 1.2         7.27567e-09
                2501                 1.2                 1.2         7.27422e-09
                2502                 1.2                 1.2         7.28496e-09
                2503                 1.2                 1.2          7.2835e-09
                2504                 1.2                 1.2         7.28205e-09
                2505                 1.2                 1.2         7.28059e-09
                2506                 1.2                 1.2          7.2913e-09
                2507                 1.2                 1.2         7.28985e-09
                2508                 1.2                 1.2          7.2884e-09
                2509                 1.2                 1.2         7.30514e-09
                2510                 1.2                 1.2         7.30368e-09
                2511                 1.2                 1.2         7.30223e-09
                2512                 1.2                 1.2         7.30077e-09
                2513                 1.2                 1.2         7.31142e-09
                2514                 1.2                 1.2         7.30996e-09
                2515                 1.2                 1.2         7.30851e-09
                2516                 1.2                 1.2         7.30706e-09
                2517                 1.2                 1.2          7.3237e-09
                2518                 1.2                 1.2         7.32224e-09
                2519                 1.2                 1.2         7.32079e-09
                2520                 1.2                 1.2         7.31934e-09
                2521                 1.2                 1.2         7.32991e-09
                2522                 1.2                 1.2         7.32846e-09
                2523                 1.2                 1.2           7.327e-09
                2524                 1.2                 1.2         7.32555e-09
                2525                 1.2                 1.2         7.34209e-09
                2526                 1.2                 1.2         7.34064e-09
                2527                 1.2                 1.2         7.33918e-09
                2528                 1.2                 1.2         7.33773e-09
                2529                 1.2                 1.2         7.35421e-09
                2530                 1.2                 1.2         7.35276e-09
                2531                 1.2                 1.2          7.3513e-09
                2532                 1.2                 1.2         7.34985e-09
                2533                 1.2                 1.2         7.36032e-09
                2534                 1.2                 1.2         7.35887e-09
                2535                 1.2                 1.2         7.35742e-09
                2536                 1.2                 1.2          7.3738e-09
                2537                 1.2                 1.2         7.37235e-09
                2538                 1.2                 1.2         7.37089e-09
                2539                 1.2                 1.2         7.36944e-09
                2540                 1.2                 1.2         7.37985e-09
                2541                 1.2                 1.2         7.37839e-09
                2542                 1.2                 1.2         7.37694e-09
                2543                 1.2                 1.2         7.37549e-09
                2544                 1.2                 1.2         7.38587e-09
                2545                 1.2                 1.2         7.38442e-09
                2546                 1.2                 1.2         7.38297e-09
                2547                 1.2                 1.2         7.38152e-09
                2548                 1.2                 1.2         7.39776e-09
                2549                 1.2                 1.2         7.39631e-09
                2550                 1.2                 1.2         7.39486e-09
                2551                 1.2                 1.2         7.39341e-09
                2552                 1.2                 1.2         7.40372e-09
                2553                 1.2                 1.2         7.40227e-09
                2554                 1.2                 1.2         7.40082e-09
                2555                 1.2                 1.2         7.39937e-09
                2556                 1.2                 1.2         7.41552e-09
                2557                 1.2                 1.2         7.41407e-09
                2558                 1.2                 1.2         7.41262e-09
                2559                 1.2                 1.2         7.41117e-09
                2560                 1.2                 1.2         7.42142e-09
                2561                 1.2                 1.2         7.41997e-09
                2562                 1.2                 1.2         7.41852e-09
                2563                 1.2                 1.2         7.41708e-09
                2564                 1.2                 1.2          7.4273e-09
                2565                 1.2                 1.2         7.42585e-09
                2566                 1.2                 1.2          7.4244e-09
                2567                 1.2                 1.2         7.42296e-09
                2568                 1.2                 1.2         7.43897e-09
                2569                 1.2                 1.2         7.43752e-09
                2570                 1.2                 1.2         7.43607e-09
                2571                 1.2                 1.2         7.43462e-09
                2572                 1.2                 1.2         7.44478e-09
                2573                 1.2                 1.2         7.44334e-09
                2574                 1.2                 1.2         7.44189e-09
                2575                 1.2                 1.2         7.44045e-09
                2576                 1.2                 1.2         7.45636e-09
                2577                 1.2                 1.2         7.45492e-09
                2578                 1.2                 1.2         7.45347e-09
                2579                 1.2                 1.2         7.45202e-09
                2580                 1.2                 1.2         7.46212e-09
                2581                 1.2                 1.2         7.46068e-09
                2582                 1.2                 1.2         7.45923e-09
                2583                 1.2                 1.2         7.45779e-09
                2584                 1.2                 1.2         7.46786e-09
                2585                 1.2                 1.2         7.46642e-09
                2586                 1.2                 1.2         7.46497e-09
                2587                 1.2                 1.2         7.46353e-09
                2588                 1.2                 1.2         7.47931e-09
                2589                 1.2                 1.2         7.47787e-09
                2590                 1.2                 1.2         7.47643e-09
                2591                 1.2                 1.2         7.47498e-09
                2592                 1.2                 1.2         7.48499e-09
                2593                 1.2                 1.2         7.48355e-09
                2594                 1.2                 1.2         7.48211e-09
                2595                 1.2                 1.2         7.48067e-09
                2596                 1.2                 1.2         7.49636e-09
                2597                 1.2                 1.2         7.50062e-09
                2598                 1.2                 1.2         7.49917e-09
                2599                 1.2                 1.2         7.49773e-09
                2600                 1.2                 1.2         7.49629e-09
                2601                 1.2                 1.2         7.50623e-09
                2602                 1.2                 1.2         7.50479e-09
                2603                 1.2                 1.2         7.50335e-09
                2604                 1.2                 1.2         7.50191e-09
                2605                 1.2                 1.2         7.51182e-09
                2606                 1.2                 1.2         7.51038e-09
                2607                 1.2                 1.2         7.50894e-09
                2608                 1.2                 1.2          7.5075e-09
                2609                 1.2                 1.2         7.52305e-09
                2610                 1.2                 1.2         7.52161e-09
                2611                 1.2                 1.2         7.52017e-09
                2612                 1.2                 1.2         7.51873e-09
                2613                 1.2                 1.2         7.52858e-09
                2614                 1.2                 1.2         7.52714e-09
                2615                 1.2                 1.2          7.5257e-09
                2616                 1.2                 1.2         7.52427e-09
                2617                 1.2                 1.2         7.53973e-09
                2618                 1.2                 1.2         7.53829e-09
                2619                 1.2                 1.2         7.53685e-09
                2620                 1.2                 1.2         7.53541e-09
                2621                 1.2                 1.2         7.54521e-09
                2622                 1.2                 1.2         7.54377e-09
                2623                 1.2                 1.2         7.54233e-09
                2624                 1.2                 1.2         7.54089e-09
                2625                 1.2                 1.2         7.55067e-09
                2626                 1.2                 1.2         7.54923e-09
                2627                 1.2                 1.2         7.54779e-09
                2628                 1.2                 1.2         7.54636e-09
                2629                 1.2                 1.2         7.54492e-09
                2630                 1.2                 1.2         7.56026e-09
                2631                 1.2                 1.2         7.55882e-09
                2632                 1.2                 1.2         7.55738e-09
                2633                 1.2                 1.2         7.55595e-09
                2634                 1.2                 1.2         7.56567e-09
                2635                 1.2                 1.2         7.56423e-09
                2636                 1.2                 1.2         7.56279e-09
                2637                 1.2                 1.2         7.56136e-09
                2638                 1.2                 1.2         7.57661e-09
                2639                 1.2                 1.2         7.57517e-09
                2640                 1.2                 1.2         7.57374e-09
                2641                 1.2                 1.2         7.57231e-09
                2642                 1.2                 1.2         7.58196e-09
                2643                 1.2                 1.2         7.58053e-09
                2644                 1.2                 1.2          7.5791e-09
                2645                 1.2                 1.2         7.57766e-09
                2646                 1.2                 1.2         7.57623e-09
                2647                 1.2                 1.2         7.58587e-09
                2648                 1.2                 1.2         7.58443e-09
                2649                 1.2                 1.2           7.583e-09
                2650                 1.2                 1.2         7.58157e-09
                2651                 1.2                 1.2          7.5967e-09
                2652                 1.2                 1.2         7.59527e-09
                2653                 1.2                 1.2         7.59383e-09
                2654                 1.2                 1.2          7.5924e-09
                2655                 1.2                 1.2         7.60198e-09
                2656                 1.2                 1.2         7.60055e-09
                2657                 1.2                 1.2         7.59912e-09
                2658                 1.2                 1.2         7.59769e-09
                2659                 1.2                 1.2         7.61273e-09
                2660                 1.2                 1.2          7.6113e-09
                2661                 1.2                 1.2         7.60987e-09
                2662                 1.2                 1.2         7.60844e-09
                2663                 1.2                 1.2         7.60701e-09
                2664                 1.2                 1.2         7.61654e-09
                2665                 1.2                 1.2         7.61511e-09
                2666                 1.2                 1.2         7.61368e-09
                2667                 1.2                 1.2         7.61225e-09
                2668                 1.2                 1.2         7.62175e-09
                2669                 1.2                 1.2         7.62033e-09
                2670                 1.2                 1.2          7.6189e-09
                2671                 1.2                 1.2         7.61747e-09
                2672                 1.2                 1.2         7.63784e-09
                2673                 1.2                 1.2         7.63641e-09
                2674                 1.2                 1.2         7.63498e-09
                2675                 1.2                 1.2         7.63355e-09
                2676                 1.2                 1.2         7.63213e-09
                2677                 1.2                 1.2         7.64156e-09
                2678                 1.2                 1.2         7.64014e-09
                2679                 1.2                 1.2         7.63871e-09
                2680                 1.2                 1.2         7.63729e-09
                2681                 1.2                 1.2         7.65211e-09
                2682                 1.2                 1.2         7.65069e-09
                2683                 1.2                 1.2         7.64926e-09
                2684                 1.2                 1.2         7.64784e-09
                2685                 1.2                 1.2         7.65722e-09
                2686                 1.2                 1.2         7.65579e-09
                2687                 1.2                 1.2         7.65437e-09
                2688                 1.2                 1.2         7.65295e-09
                2689                 1.2                 1.2         7.65152e-09
                2690                 1.2                 1.2         7.66088e-09
                2691                 1.2                 1.2         7.65946e-09
                2692                 1.2                 1.2         7.65804e-09
                2693                 1.2                 1.2         7.65661e-09
                2694                 1.2                 1.2         7.67133e-09
                2695                 1.2                 1.2          7.6699e-09
                2696                 1.2                 1.2         7.66848e-09
                2697                 1.2                 1.2         7.66706e-09
                2698                 1.2                 1.2         7.66564e-09
                2699                 1.2                 1.2         7.67494e-09
                2700                 1.2                 1.2         7.67352e-09
                2701                 1.2                 1.2          7.6721e-09
                2702                 1.2                 1.2         7.67068e-09
                2703                 1.2                 1.2         7.68531e-09
                2704                 1.2                 1.2         7.68389e-09
                2705                 1.2                 1.2         7.68247e-09
                2706                 1.2                 1.2         7.68105e-09
                2707                 1.2                 1.2         7.67963e-09
                2708                 1.2                 1.2         7.68889e-09
                2709                 1.2                 1.2         7.68747e-09
                2710                 1.2                 1.2         7.68605e-09
                2711                 1.2                 1.2         7.68463e-09
                2712                 1.2                 1.2         7.69386e-09
                2713                 1.2                 1.2         7.69244e-09
                2714                 1.2                 1.2         7.69103e-09
                2715                 1.2                 1.2         7.68961e-09
                2716                 1.2                 1.2         7.68819e-09
                2717                 1.2                 1.2         7.70271e-09
                2718                 1.2                 1.2         7.70129e-09
                2719                 1.2                 1.2         7.69988e-09
                2720                 1.2                 1.2         7.69846e-09
                2721                 1.2                 1.2         7.70764e-09
                2722                 1.2                 1.2         7.70623e-09
                2723                 1.2                 1.2         7.70481e-09
                2724                 1.2                 1.2          7.7034e-09
                2725                 1.2                 1.2         7.70198e-09
                2726                 1.2                 1.2         7.71642e-09
                2727                 1.2                 1.2         7.71501e-09
                2728                 1.2                 1.2         7.71359e-09
                2729                 1.2                 1.2         7.71218e-09
                2730                 1.2                 1.2         7.72131e-09
                2731                 1.2                 1.2         7.71989e-09
                2732                 1.2                 1.2         7.71848e-09
                2733                 1.2                 1.2         7.71707e-09
                2734                 1.2                 1.2         7.71566e-09
                2735                 1.2                 1.2         7.72476e-09
                2736                 1.2                 1.2         7.72335e-09
                2737                 1.2                 1.2         7.72194e-09
                2738                 1.2                 1.2         7.72053e-09
                2739                 1.2                 1.2         7.73486e-09
                2740                 1.2                 1.2         7.73345e-09
                2741                 1.2                 1.2         7.73203e-09
                2742                 1.2                 1.2         7.73062e-09
                2743                 1.2                 1.2         7.72922e-09
                2744                 1.2                 1.2         7.73827e-09
                2745                 1.2                 1.2         7.73686e-09
                2746                 1.2                 1.2         7.73545e-09
                2747                 1.2                 1.2         7.73404e-09
                2748                 1.2                 1.2          7.7483e-09
                2749                 1.2                 1.2         7.74689e-09
                2750                 1.2                 1.2         7.74548e-09
                2751                 1.2                 1.2         7.74407e-09
                2752                 1.2                 1.2         7.74787e-09
                2753                 1.2                 1.2         7.75687e-09
                2754                 1.2                 1.2         7.75546e-09
                2755                 1.2                 1.2         7.75405e-09
                2756                 1.2                 1.2         7.75265e-09
                2757                 1.2                 1.2         7.76162e-09
                2758                 1.2                 1.2         7.76022e-09
                2759                 1.2                 1.2         7.75881e-09
                2760                 1.2                 1.2          7.7574e-09
                2761                 1.2                 1.2           7.756e-09
                2762                 1.2                 1.2         7.77013e-09
                2763                 1.2                 1.2         7.76872e-09
                2764                 1.2                 1.2         7.76732e-09
                2765                 1.2                 1.2         7.76591e-09
                2766                 1.2                 1.2         7.76451e-09
                2767                 1.2                 1.2         7.77344e-09
                2768                 1.2                 1.2         7.77203e-09
                2769                 1.2                 1.2         7.77063e-09
                2770                 1.2                 1.2         7.76923e-09
                2771                 1.2                 1.2         7.78328e-09
                2772                 1.2                 1.2         7.78188e-09
                2773                 1.2                 1.2         7.78047e-09
                2774                 1.2                 1.2         7.77907e-09
                2775                 1.2                 1.2         7.77767e-09
                2776                 1.2                 1.2         7.78655e-09
                2777                 1.2                 1.2         7.78515e-09
                2778                 1.2                 1.2         7.78374e-09
                2779                 1.2                 1.2         7.78234e-09
                2780                 1.2                 1.2         7.78094e-09
                2781                 1.2                 1.2          7.7898e-09
                2782                 1.2                 1.2          7.7884e-09
                2783                 1.2                 1.2           7.787e-09
                2784                 1.2                 1.2          7.7856e-09
                2785                 1.2                 1.2         7.78421e-09
                2786                 1.2                 1.2         7.79815e-09
                2787                 1.2                 1.2         7.79676e-09
                2788                 1.2                 1.2         7.79536e-09
                2789                 1.2                 1.2         7.79396e-09
                2790                 1.2                 1.2         7.80277e-09
                2791                 1.2                 1.2         7.80137e-09
                2792                 1.2                 1.2         7.79997e-09
                2793                 1.2                 1.2         7.79858e-09
                2794                 1.2                 1.2         7.79718e-09
                2795                 1.2                 1.2         7.81106e-09
                2796                 1.2                 1.2         7.80966e-09
                2797                 1.2                 1.2         7.80826e-09
                2798                 1.2                 1.2         7.80687e-09
                2799                 1.2                 1.2         7.80547e-09
                2800                 1.2                 1.2         7.81423e-09
                2801                 1.2                 1.2         7.81284e-09
                2802                 1.2                 1.2         7.81145e-09
                2803                 1.2                 1.2         7.81005e-09
                2804                 1.2                 1.2         7.81879e-09
                2805                 1.2                 1.2          7.8174e-09
                2806                 1.2                 1.2         7.81601e-09
                2807                 1.2                 1.2         7.81461e-09
                2808                 1.2                 1.2         7.81322e-09
                2809                 1.2                 1.2           7.827e-09
                2810                 1.2                 1.2          7.8256e-09
                2811                 1.2                 1.2         7.82421e-09
                2812                 1.2                 1.2         7.82282e-09
                2813                 1.2                 1.2         7.82143e-09
                2814                 1.2                 1.2         7.83012e-09
                2815                 1.2                 1.2         7.82873e-09
                2816                 1.2                 1.2         7.82734e-09
                2817                 1.2                 1.2         7.82595e-09
                2818                 1.2                 1.2         7.82456e-09
                2819                 1.2                 1.2         7.83826e-09
                2820                 1.2                 1.2         7.83687e-09
                2821                 1.2                 1.2         7.83548e-09
                2822                 1.2                 1.2          7.8341e-09
                2823                 1.2                 1.2         7.83271e-09
                2824                 1.2                 1.2         7.84136e-09
                2825                 1.2                 1.2         7.83997e-09
                2826                 1.2                 1.2         7.83858e-09
                2827                 1.2                 1.2         7.83719e-09
