#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                 230        8.000000e-01        8.000000e-01        4.608584e-09
                 231        8.000000e-01        8.000000e-01        4.598598e-09
                 232        8.000000e-01        8.000000e-01        4.640528e-09
                 233        8.000000e-01        8.000000e-01        4.732342e-09
                 234        8.000000e-01        8.000000e-01        4.772191e-09
                 235        8.000000e-01        8.000000e-01        4.762026e-09
                 236        8.000000e-01        8.000000e-01        4.849915e-09
                 237        8.000000e-01        8.000000e-01        4.839672e-09
                 238        8.000000e-01        8.000000e-01        4.877550e-09
                 239        8.000000e-01        8.000000e-01        4.961855e-09
                 240        8.000000e-01        8.000000e-01        4.951507e-09
                 241        8.000000e-01        8.000000e-01        4.987621e-09
                 242        8.000000e-01        8.000000e-01        5.023180e-09
                 243        8.000000e-01        8.000000e-01        5.058200e-09
                 244        8.000000e-01        8.000000e-01        5.047824e-09
                 245        8.000000e-01        8.000000e-01        5.170685e-09
                 246        8.000000e-01        8.000000e-01        5.160165e-09
                 247        8.000000e-01        8.000000e-01        5.149708e-09
                 248        8.000000e-01        8.000000e-01        5.268356e-09
                 249        8.000000e-01        8.000000e-01        5.257766e-09
                 250        8.000000e-01        8.000000e-01        5.289388e-09
                 251        8.000000e-01        8.000000e-01        5.320571e-09
                 252        8.000000e-01        8.000000e-01        5.310004e-09
                 253        8.000000e-01        8.000000e-01        5.340741e-09
                 254        8.000000e-01        8.000000e-01        5.330218e-09
                 255        8.000000e-01        8.000000e-01        5.441135e-09
                 256        8.000000e-01        8.000000e-01        5.430497e-09
                 257        8.000000e-01        8.000000e-01        5.419922e-09
                 258        8.000000e-01        8.000000e-01        5.488381e-09
                 259        8.000000e-01        8.000000e-01        5.477776e-09
                 260        8.000000e-01        8.000000e-01        5.506145e-09
                 261        8.000000e-01        8.000000e-01        5.495586e-09
                 262        8.000000e-01        8.000000e-01        5.561807e-09
                 263        8.000000e-01        8.000000e-01        5.589116e-09
                 264        8.000000e-01        8.000000e-01        5.578520e-09
                 265        8.000000e-01        8.000000e-01        5.642726e-09
                 266        8.000000e-01        8.000000e-01        5.669042e-09
                 267        8.000000e-01        8.000000e-01        5.658416e-09
                 268        8.000000e-01        8.000000e-01        5.647849e-09
                 269        8.000000e-01        8.000000e-01        5.710084e-09
                 270        8.000000e-01        8.000000e-01        5.699500e-09
                 271        8.000000e-01        8.000000e-01        5.688975e-09
                 272        8.000000e-01        8.000000e-01        5.714334e-09
                 273        8.000000e-01        8.000000e-01        5.774717e-09
                 274        8.000000e-01        8.000000e-01        5.799211e-09
                 275        8.000000e-01        8.000000e-01        5.788657e-09
                 276        8.000000e-01        8.000000e-01        5.778161e-09
                 277        8.000000e-01        8.000000e-01        5.836798e-09
                 278        8.000000e-01        8.000000e-01        5.826291e-09
                 279        8.000000e-01        8.000000e-01        5.815840e-09
                 280        8.000000e-01        8.000000e-01        5.805446e-09
                 281        8.000000e-01        8.000000e-01        5.896486e-09
                 282        8.000000e-01        8.000000e-01        5.886022e-09
                 283        8.000000e-01        8.000000e-01        5.875614e-09
                 284        8.000000e-01        8.000000e-01        5.898491e-09
                 285        8.000000e-01        8.000000e-01        5.953925e-09
                 286        8.000000e-01        8.000000e-01        5.943507e-09
                 287        8.000000e-01        8.000000e-01        5.965654e-09
                 288        8.000000e-01        8.000000e-01        5.955288e-09
                 289        8.000000e-01        8.000000e-01        5.977198e-09
                 290        8.000000e-01        8.000000e-01        5.998878e-09
                 291        8.000000e-01        8.000000e-01        5.988562e-09
                 292        8.000000e-01        8.000000e-01        5.978299e-09
                 293        8.000000e-01        8.000000e-01        5.999749e-09
                 294        8.000000e-01        8.000000e-01        6.052256e-09
                 295        8.000000e-01        8.000000e-01        6.041990e-09
                 296        8.000000e-01        8.000000e-01        6.031775e-09
                 297        8.000000e-01        8.000000e-01        6.052571e-09
                 298        8.000000e-01        8.000000e-01        6.073158e-09
                 299        8.000000e-01        8.000000e-01        6.062994e-09
                 300        8.000000e-01        8.000000e-01        6.083374e-09
                 301        8.000000e-01        8.000000e-01        6.073260e-09
                 302        8.000000e-01        8.000000e-01        6.063197e-09
                 303        8.000000e-01        8.000000e-01        6.113415e-09
                 304        8.000000e-01        8.000000e-01        6.133197e-09
                 305        8.000000e-01        8.000000e-01        6.123135e-09
                 306        8.000000e-01        8.000000e-01        6.113121e-09
                 307        8.000000e-01        8.000000e-01        6.103157e-09
                 308        8.000000e-01        8.000000e-01        6.181341e-09
                 309        8.000000e-01        8.000000e-01        6.171331e-09
                 310        8.000000e-01        8.000000e-01        6.161369e-09
                 311        8.000000e-01        8.000000e-01        6.180403e-09
                 312        8.000000e-01        8.000000e-01        6.170491e-09
                 313        8.000000e-01        8.000000e-01        6.189347e-09
                 314        8.000000e-01        8.000000e-01        6.179483e-09
                 315        8.000000e-01        8.000000e-01        6.198164e-09
                 316        8.000000e-01        8.000000e-01        6.188349e-09
                 317        8.000000e-01        8.000000e-01        6.178581e-09
                 318        8.000000e-01        8.000000e-01        6.225196e-09
                 319        8.000000e-01        8.000000e-01        6.243366e-09
                 320        8.000000e-01        8.000000e-01        6.177695e-09
                 321        8.000000e-01        8.000000e-01        6.168065e-09
                 322        8.000000e-01        8.000000e-01        6.214214e-09
                 323        8.000000e-01        8.000000e-01        6.232224e-09
                 324        8.000000e-01        8.000000e-01        6.222599e-09
                 325        8.000000e-01        8.000000e-01        6.213019e-09
                 326        8.000000e-01        8.000000e-01        6.203482e-09
                 327        8.000000e-01        8.000000e-01        6.221336e-09
                 328        8.000000e-01        8.000000e-01        6.239031e-09
                 329        8.000000e-01        8.000000e-01        6.229542e-09
                 330        8.000000e-01        8.000000e-01        6.220096e-09
                 331        8.000000e-01        8.000000e-01        6.210693e-09
                 332        8.000000e-01        8.000000e-01        6.228236e-09
                 333        8.000000e-01        8.000000e-01        6.272259e-09
                 334        8.000000e-01        8.000000e-01        6.262863e-09
                 335        8.000000e-01        8.000000e-01        6.253508e-09
                 336        8.000000e-01        8.000000e-01        6.270598e-09
                 337        8.000000e-01        8.000000e-01        6.261287e-09
                 338        8.000000e-01        8.000000e-01        6.252018e-09
                 339        8.000000e-01        8.000000e-01        6.295032e-09
                 340        8.000000e-01        8.000000e-01        6.285768e-09
                 341        8.000000e-01        8.000000e-01        6.302427e-09
                 342        8.000000e-01        8.000000e-01        6.293206e-09
                 343        8.000000e-01        8.000000e-01        6.284026e-09
                 344        8.000000e-01        8.000000e-01        6.274886e-09
                 345        8.000000e-01        8.000000e-01        6.316935e-09
                 346        8.000000e-01        8.000000e-01        6.307800e-09
                 347        8.000000e-01        8.000000e-01        6.298704e-09
                 348        8.000000e-01        8.000000e-01        6.289648e-09
                 349        8.000000e-01        8.000000e-01        6.280631e-09
                 350        8.000000e-01        8.000000e-01        6.296890e-09
                 351        8.000000e-01        8.000000e-01        6.338017e-09
                 352        8.000000e-01        8.000000e-01        6.329008e-09
                 353        8.000000e-01        8.000000e-01        6.320037e-09
                 354        8.000000e-01        8.000000e-01        6.311104e-09
                 355        8.000000e-01        8.000000e-01        6.326972e-09
                 356        8.000000e-01        8.000000e-01        6.318080e-09
                 357        8.000000e-01        8.000000e-01        6.333822e-09
                 358        8.000000e-01        8.000000e-01        6.324970e-09
                 359        8.000000e-01        8.000000e-01        6.316155e-09
                 360        8.000000e-01        8.000000e-01        6.331776e-09
                 361        8.000000e-01        8.000000e-01        6.323000e-09
                 362        8.000000e-01        8.000000e-01        6.314261e-09
                 363        8.000000e-01        8.000000e-01        6.305557e-09
                 364        8.000000e-01        8.000000e-01        6.345143e-09
                 365        8.000000e-01        8.000000e-01        6.360401e-09
                 366        8.000000e-01        8.000000e-01        6.351706e-09
                 367        8.000000e-01        8.000000e-01        6.343047e-09
                 368        8.000000e-01        8.000000e-01        6.334422e-09
                 369        8.000000e-01        8.000000e-01        6.325833e-09
                 370        8.000000e-01        8.000000e-01        6.340984e-09
                 371        8.000000e-01        8.000000e-01        6.379514e-09
                 372        8.000000e-01        8.000000e-01        6.370934e-09
                 373        8.000000e-01        8.000000e-01        6.362388e-09
                 374        8.000000e-01        8.000000e-01        6.353876e-09
                 375        8.000000e-01        8.000000e-01        6.345399e-09
                 376        8.000000e-01        8.000000e-01        6.360210e-09
                 377        8.000000e-01        8.000000e-01        6.351769e-09
                 378        8.000000e-01        8.000000e-01        6.366471e-09
                 379        8.000000e-01        8.000000e-01        6.358066e-09
                 380        8.000000e-01        8.000000e-01        6.349695e-09
                 381        8.000000e-01        8.000000e-01        6.341357e-09
                 382        8.000000e-01        8.000000e-01        6.355955e-09
                 383        8.000000e-01        8.000000e-01        6.347652e-09
                 384        8.000000e-01        8.000000e-01        6.339382e-09
                 385        8.000000e-01        8.000000e-01        6.331143e-09
                 386        8.000000e-01        8.000000e-01        6.368263e-09
                 387        8.000000e-01        8.000000e-01        6.382544e-09
                 388        8.000000e-01        8.000000e-01        6.374314e-09
                 389        8.000000e-01        8.000000e-01        6.366115e-09
                 390        8.000000e-01        8.000000e-01        6.357948e-09
                 391        8.000000e-01        8.000000e-01        6.349813e-09
                 392        8.000000e-01        8.000000e-01        6.341708e-09
                 393        8.000000e-01        8.000000e-01        6.355897e-09
                 394        8.000000e-01        8.000000e-01        6.369983e-09
                 395        8.000000e-01        8.000000e-01        6.361914e-09
                 396        8.000000e-01        8.000000e-01        6.353876e-09
                 397        8.000000e-01        8.000000e-01        6.345869e-09
                 398        8.000000e-01        8.000000e-01        6.337892e-09
                 399        8.000000e-01        8.000000e-01        6.329945e-09
                 400        8.000000e-01        8.000000e-01        6.343941e-09
                 401        8.000000e-01        8.000000e-01        6.314140e-09
                 402        8.000000e-01        8.000000e-01        6.349924e-09
                 403        8.000000e-01        8.000000e-01        6.342041e-09
                 404        8.000000e-01        8.000000e-01        6.355842e-09
                 405        8.000000e-01        8.000000e-01        6.347991e-09
                 406        8.000000e-01        8.000000e-01        6.340168e-09
                 407        8.000000e-01        8.000000e-01        6.332374e-09
                 408        8.000000e-01        8.000000e-01        6.324609e-09
                 409        8.000000e-01        8.000000e-01        6.316873e-09
                 410        8.000000e-01        8.000000e-01        6.373219e-09
                 411        8.000000e-01        8.000000e-01        6.365461e-09
                 412        8.000000e-01        8.000000e-01        6.357731e-09
                 413        8.000000e-01        8.000000e-01        6.350029e-09
                 414        8.000000e-01        8.000000e-01        6.342355e-09
                 415        8.000000e-01        8.000000e-01        6.334709e-09
                 416        8.000000e-01        8.000000e-01        6.327091e-09
                 417        8.000000e-01        8.000000e-01        6.340530e-09
                 418        8.000000e-01        8.000000e-01        6.332941e-09
                 419        8.000000e-01        8.000000e-01        6.346290e-09
                 420        8.000000e-01        8.000000e-01        6.338730e-09
                 421        8.000000e-01        8.000000e-01        6.331197e-09
                 422        8.000000e-01        8.000000e-01        6.323692e-09
                 423        8.000000e-01        8.000000e-01        6.316212e-09
                 424        8.000000e-01        8.000000e-01        6.329478e-09
                 425        8.000000e-01        8.000000e-01        6.322027e-09
                 426        8.000000e-01        8.000000e-01        6.314603e-09
                 427        8.000000e-01        8.000000e-01        6.307204e-09
                 428        8.000000e-01        8.000000e-01        6.340873e-09
                 429        8.000000e-01        8.000000e-01        6.333479e-09
                 430        8.000000e-01        8.000000e-01        6.326110e-09
                 431        8.000000e-01        8.000000e-01        6.339117e-09
                 432        8.000000e-01        8.000000e-01        6.331776e-09
                 433        8.000000e-01        8.000000e-01        6.324460e-09
                 434        8.000000e-01        8.000000e-01        6.317170e-09
                 435        8.000000e-01        8.000000e-01        6.309904e-09
                 436        8.000000e-01        8.000000e-01        6.302664e-09
                 437        8.000000e-01        8.000000e-01        6.295449e-09
                 438        8.000000e-01        8.000000e-01        6.328439e-09
                 439        8.000000e-01        8.000000e-01        6.321227e-09
                 440        8.000000e-01        8.000000e-01        6.314040e-09
                 441        8.000000e-01        8.000000e-01        6.306877e-09
                 442        8.000000e-01        8.000000e-01        6.299739e-09
                 443        8.000000e-01        8.000000e-01        6.292624e-09
                 444        8.000000e-01        8.000000e-01        6.285534e-09
                 445        8.000000e-01        8.000000e-01        6.278468e-09
                 446        8.000000e-01        8.000000e-01        6.291240e-09
                 447        8.000000e-01        8.000000e-01        6.284199e-09
                 448        8.000000e-01        8.000000e-01        6.316537e-09
                 449        8.000000e-01        8.000000e-01        6.309499e-09
                 450        8.000000e-01        8.000000e-01        6.302485e-09
                 451        8.000000e-01        8.000000e-01        6.295494e-09
                 452        8.000000e-01        8.000000e-01        6.288526e-09
                 453        8.000000e-01        8.000000e-01        6.281581e-09
                 454        8.000000e-01        8.000000e-01        6.294115e-09
                 455        8.000000e-01        8.000000e-01        6.287195e-09
                 456        8.000000e-01        8.000000e-01        6.280297e-09
                 457        8.000000e-01        8.000000e-01        6.273422e-09
                 458        8.000000e-01        8.000000e-01        6.305134e-09
                 459        8.000000e-01        8.000000e-01        6.298262e-09
                 460        8.000000e-01        8.000000e-01        6.291412e-09
                 461        8.000000e-01        8.000000e-01        6.284585e-09
                 462        8.000000e-01        8.000000e-01        6.296890e-09
                 463        8.000000e-01        8.000000e-01        6.290086e-09
                 464        8.000000e-01        8.000000e-01        6.283304e-09
                 465        8.000000e-01        8.000000e-01        6.276544e-09
                 466        8.000000e-01        8.000000e-01        6.269806e-09
                 467        8.000000e-01        8.000000e-01        6.263090e-09
                 468        8.000000e-01        8.000000e-01        6.256395e-09
                 469        8.000000e-01        8.000000e-01        6.268631e-09
                 470        8.000000e-01        8.000000e-01        6.280792e-09
                 471        8.000000e-01        8.000000e-01        6.274121e-09
                 472        8.000000e-01        8.000000e-01        6.267471e-09
                 473        8.000000e-01        8.000000e-01        6.260843e-09
                 474        8.000000e-01        8.000000e-01        6.254235e-09
                 475        8.000000e-01        8.000000e-01        6.247648e-09
                 476        8.000000e-01        8.000000e-01        6.241082e-09
                 477        8.000000e-01        8.000000e-01        6.234536e-09
                 478        8.000000e-01        8.000000e-01        6.228011e-09
                 479        8.000000e-01        8.000000e-01        6.240106e-09
                 480        8.000000e-01        8.000000e-01        6.233603e-09
                 481        8.000000e-01        8.000000e-01        6.264076e-09
                 482        8.000000e-01        8.000000e-01        6.257575e-09
                 483        8.000000e-01        8.000000e-01        6.251094e-09
                 484        8.000000e-01        8.000000e-01        6.244633e-09
                 485        8.000000e-01        8.000000e-01        6.238192e-09
                 486        8.000000e-01        8.000000e-01        6.231770e-09
                 487        8.000000e-01        8.000000e-01        6.225369e-09
                 488        8.000000e-01        8.000000e-01        6.237252e-09
                 489        8.000000e-01        8.000000e-01        6.230871e-09
                 490        8.000000e-01        8.000000e-01        6.224509e-09
                 491        8.000000e-01        8.000000e-01        6.218168e-09
                 492        8.000000e-01        8.000000e-01        6.211845e-09
                 493        8.000000e-01        8.000000e-01        6.223660e-09
                 494        8.000000e-01        8.000000e-01        6.217358e-09
                 495        8.000000e-01        8.000000e-01        6.211075e-09
