#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
                9821        1.170398e+00        1.120926e+00        7.383326e-04
                9822        1.170826e+00        1.120931e+00        7.382749e-04
                9823        1.171243e+00        1.120936e+00        7.382175e-04
                9824        1.171650e+00        1.120941e+00        7.381604e-04
                9825        1.172047e+00        1.120946e+00        7.381036e-04
                9826        1.172433e+00        1.120951e+00        7.380471e-04
                9827        1.172808e+00        1.120957e+00        7.379908e-04
                9828        1.173173e+00        1.120962e+00        7.379349e-04
                9829        1.173527e+00        1.120967e+00        7.378792e-04
                9830        1.173870e+00        1.120973e+00        7.378237e-04
                9831        1.174203e+00        1.120978e+00        7.377686e-04
                9832        1.174525e+00        1.120984e+00        7.377136e-04
                9833        1.174837e+00        1.120989e+00        7.376589e-04
                9834        1.175138e+00        1.120995e+00        7.376045e-04
                9835        1.175429e+00        1.121000e+00        7.375502e-04
                9836        1.175710e+00        1.121006e+00        7.374962e-04
                9837        1.175980e+00        1.121011e+00        7.374424e-04
                9838        1.176240e+00        1.121017e+00        7.373888e-04
                9839        1.176489e+00        1.121023e+00        7.373354e-04
                9840        1.176729e+00        1.121028e+00        7.372822e-04
                9841        1.176959e+00        1.121034e+00        7.372292e-04
                9842        1.177180e+00        1.121040e+00        7.371764e-04
                9843        1.177390e+00        1.121045e+00        7.371237e-04
                9844        1.177591e+00        1.121051e+00        7.370712e-04
                9845        1.177783e+00        1.121057e+00        7.370189e-04
                9846        1.177965e+00        1.121063e+00        7.369667e-04
                9847        1.178138e+00        1.121068e+00        7.369147e-04
                9848        1.178303e+00        1.121074e+00        7.368627e-04
                9849        1.178458e+00        1.121080e+00        7.368110e-04
                9850        1.178605e+00        1.121086e+00        7.367593e-04
                9851        1.178743e+00        1.121092e+00        7.367078e-04
                9852        1.178873e+00        1.121098e+00        7.366563e-04
                9853        1.178994e+00        1.121103e+00        7.366050e-04
                9854        1.179107e+00        1.121109e+00        7.365538e-04
                9855        1.179213e+00        1.121115e+00        7.365026e-04
                9856        1.179310e+00        1.121121e+00        7.364516e-04
                9857        1.179400e+00        1.121127e+00        7.364006e-04
                9858        1.179482e+00        1.121133e+00        7.363497e-04
                9859        1.179557e+00        1.121139e+00        7.362988e-04
                9860        1.179625e+00        1.121145e+00        7.362480e-04
                9861        1.179685e+00        1.121151e+00        7.361973e-04
                9862        1.179739e+00        1.121157e+00        7.361466e-04
                9863        1.179786e+00        1.121163e+00        7.360960e-04
                9864        1.179826e+00        1.121169e+00        7.360454e-04
                9865        1.179860e+00        1.121175e+00        7.359948e-04
                9866        1.179887e+00        1.121181e+00        7.359443e-04
                9867        1.179909e+00        1.121186e+00        7.358938e-04
                9868        1.179924e+00        1.121192e+00        7.358433e-04
                9869        1.179933e+00        1.121198e+00        7.357928e-04
                9870        1.179937e+00        1.121204e+00        7.357423e-04
                9871        1.179935e+00        1.121210e+00        7.356918e-04
                9872        1.179927e+00        1.121216e+00        7.356413e-04
                9873        1.179914e+00        1.121222e+00        7.355909e-04
                9874        1.179896e+00        1.121228e+00        7.355404e-04
                9875        1.179873e+00        1.121234e+00        7.354898e-04
                9876        1.179845e+00        1.121240e+00        7.354393e-04
                9877        1.179812e+00        1.121246e+00        7.353888e-04
                9878        1.179775e+00        1.121252e+00        7.353382e-04
                9879        1.179733e+00        1.121258e+00        7.352876e-04
                9880        1.179687e+00        1.121264e+00        7.352369e-04
                9881        1.179637e+00        1.121270e+00        7.351863e-04
                9882        1.179582e+00        1.121276e+00        7.351355e-04
                9883        1.179524e+00        1.121281e+00        7.350848e-04
                9884        1.179461e+00        1.121287e+00        7.350340e-04
                9885        1.179396e+00        1.121293e+00        7.349831e-04
                9886        1.179326e+00        1.121299e+00        7.349322e-04
                9887        1.179253e+00        1.121305e+00        7.348813e-04
                9888        1.179177e+00        1.121311e+00        7.348303e-04
                9889        1.179098e+00        1.121317e+00        7.347792e-04
                9890        1.179015e+00        1.121322e+00        7.347280e-04
                9891        1.178930e+00        1.121328e+00        7.346769e-04
                9892        1.178842e+00        1.121334e+00        7.346256e-04
                9893        1.178751e+00        1.121340e+00        7.345743e-04
                9894        1.178658e+00        1.121346e+00        7.345229e-04
                9895        1.178562e+00        1.121351e+00        7.344714e-04
                9896        1.178465e+00        1.121357e+00        7.344198e-04
                9897        1.178365e+00        1.121363e+00        7.343682e-04
                9898        1.178263e+00        1.121369e+00        7.343165e-04
                9899        1.178159e+00        1.121374e+00        7.342648e-04
                9900        1.178053e+00        1.121380e+00        7.342129e-04
                9901        1.177946e+00        1.121386e+00        7.341610e-04
                9902        1.177838e+00        1.121392e+00        7.341090e-04
                9903        1.177727e+00        1.121397e+00        7.340569e-04
                9904        1.177616e+00        1.121403e+00        7.340047e-04
                9905        1.177504e+00        1.121409e+00        7.339525e-04
                9906        1.177390e+00        1.121414e+00        7.339001e-04
                9907        1.177276e+00        1.121420e+00        7.338477e-04
                9908        1.177161e+00        1.121426e+00        7.337952e-04
                9909        1.177046e+00        1.121431e+00        7.337426e-04
                9910        1.176930e+00        1.121437e+00        7.336900e-04
                9911        1.176813e+00        1.121442e+00        7.336372e-04
                9912        1.176697e+00        1.121448e+00        7.335844e-04
                9913        1.176580e+00        1.121453e+00        7.335314e-04
                9914        1.176463e+00        1.121459e+00        7.334784e-04
                9915        1.176347e+00        1.121465e+00        7.334254e-04
                9916        1.176231e+00        1.121470e+00        7.333722e-04
                9917        1.176115e+00        1.121476e+00        7.333189e-04
                9918        1.176000e+00        1.121481e+00        7.332656e-04
                9919        1.175885e+00        1.121487e+00        7.332122e-04
                9920        1.175771e+00        1.121492e+00        7.331587e-04
                9921        1.175658e+00        1.121498e+00        7.331051e-04
                9922        1.175546e+00        1.121503e+00        7.330515e-04
                9923        1.175436e+00        1.121508e+00        7.329978e-04
                9924        1.175326e+00        1.121514e+00        7.329440e-04
                9925        1.175218e+00        1.121519e+00        7.328901e-04
                9926        1.175111e+00        1.121525e+00        7.328361e-04
                9927        1.175006e+00        1.121530e+00        7.327821e-04
                9928        1.174903e+00        1.121535e+00        7.327280e-04
                9929        1.174802e+00        1.121541e+00        7.326739e-04
                9930        1.174703e+00        1.121546e+00        7.326196e-04
                9931        1.174606e+00        1.121551e+00        7.325653e-04
                9932        1.174511e+00        1.121557e+00        7.325110e-04
                9933        1.174418e+00        1.121562e+00        7.324566e-04
                9934        1.174328e+00        1.121567e+00        7.324021e-04
                9935        1.174241e+00        1.121573e+00        7.323476e-04
                9936        1.174156e+00        1.121578e+00        7.322930e-04
                9937        1.174074e+00        1.121583e+00        7.322384e-04
                9938        1.173995e+00        1.121589e+00        7.321837e-04
                9939        1.173919e+00        1.121594e+00        7.321289e-04
                9940        1.173846e+00        1.121599e+00        7.320741e-04
                9941        1.173776e+00        1.121604e+00        7.320193e-04
                9942        1.173709e+00        1.121610e+00        7.319645e-04
                9943        1.173646e+00        1.121615e+00        7.319095e-04
                9944        1.173587e+00        1.121620e+00        7.318546e-04
                9945        1.173530e+00        1.121625e+00        7.317996e-04
                9946        1.173478e+00        1.121630e+00        7.317446e-04
                9947        1.173429e+00        1.121636e+00        7.316896e-04
                9948        1.173385e+00        1.121641e+00        7.316345e-04
                9949        1.173344e+00        1.121646e+00        7.315794e-04
                9950        1.173307e+00        1.121651e+00        7.315243e-04
                9951        1.173274e+00        1.121656e+00        7.314692e-04
                9952        1.173245e+00        1.121662e+00        7.314141e-04
                9953        1.173220e+00        1.121667e+00        7.313589e-04
                9954        1.173200e+00        1.121672e+00        7.313038e-04
                9955        1.173184e+00        1.121677e+00        7.312486e-04
                9956        1.173172e+00        1.121682e+00        7.311935e-04
                9957        1.173165e+00        1.121688e+00        7.311383e-04
                9958        1.173162e+00        1.121693e+00        7.310832e-04
                9959        1.173163e+00        1.121698e+00        7.310280e-04
                9960        1.173169e+00        1.121703e+00        7.309729e-04
                9961        1.173179e+00        1.121708e+00        7.309178e-04
                9962        1.173194e+00        1.121713e+00        7.308627e-04
                9963        1.173213e+00        1.121719e+00        7.308076e-04
                9964        1.173237e+00        1.121724e+00        7.307526e-04
                9965        1.173265e+00        1.121729e+00        7.306975e-04
                9966        1.173298e+00        1.121734e+00        7.306425e-04
                9967        1.173336e+00        1.121739e+00        7.305876e-04
                9968        1.173378e+00        1.121744e+00        7.305326e-04
                9969        1.173424e+00        1.121750e+00        7.304778e-04
                9970        1.173475e+00        1.121755e+00        7.304229e-04
                9971        1.173530e+00        1.121760e+00        7.303681e-04
                9972        1.173590e+00        1.121765e+00        7.303134e-04
                9973        1.173654e+00        1.121770e+00        7.302587e-04
                9974        1.173723e+00        1.121776e+00        7.302040e-04
                9975        1.173795e+00        1.121781e+00        7.301495e-04
                9976        1.173872e+00        1.121786e+00        7.300949e-04
                9977        1.173953e+00        1.121791e+00        7.300405e-04
                9978        1.174039e+00        1.121796e+00        7.299861e-04
                9979        1.174128e+00        1.121802e+00        7.299318e-04
                9980        1.174221e+00        1.121807e+00        7.298775e-04
                9981        1.174318e+00        1.121812e+00        7.298234e-04
                9982        1.174419e+00        1.121818e+00        7.297693e-04
                9983        1.174524e+00        1.121823e+00        7.297153e-04
                9984        1.174632e+00        1.121828e+00        7.296614e-04
                9985        1.174744e+00        1.121833e+00        7.296075e-04
                9986        1.174859e+00        1.121839e+00        7.295538e-04
                9987        1.174977e+00        1.121844e+00        7.295001e-04
                9988        1.175099e+00        1.121849e+00        7.294466e-04
                9989        1.175224e+00        1.121855e+00        7.293931e-04
                9990        1.175351e+00        1.121860e+00        7.293398e-04
                9991        1.175482e+00        1.121865e+00        7.292865e-04
                9992        1.175615e+00        1.121871e+00        7.292334e-04
                9993        1.175751e+00        1.121876e+00        7.291803e-04
                9994        1.175889e+00        1.121882e+00        7.291274e-04
                9995        1.176029e+00        1.121887e+00        7.290746e-04
                9996        1.176171e+00        1.121892e+00        7.290219e-04
                9997        1.176316e+00        1.121898e+00        7.289693e-04
                9998        1.176462e+00        1.121903e+00        7.289168e-04
                9999        1.176609e+00        1.121909e+00        7.288644e-04
               10000        1.176758e+00        1.121914e+00        7.288122e-04
               10001        1.176909e+00        1.121920e+00        7.287600e-04
               10002        1.177060e+00        1.121925e+00        7.287080e-04
               10003        1.177212e+00        1.121931e+00        7.286561e-04
               10004        1.177365e+00        1.121936e+00        7.286044e-04
               10005        1.177519e+00        1.121942e+00        7.285527e-04
               10006        1.177673e+00        1.121947e+00        7.285012e-04
               10007        1.177826e+00        1.121953e+00        7.284498e-04
               10008        1.177980e+00        1.121959e+00        7.283985e-04
               10009        1.178133e+00        1.121964e+00        7.283474e-04
               10010        1.178286e+00        1.121970e+00        7.282964e-04
               10011        1.178438e+00        1.121976e+00        7.282454e-04
               10012        1.178589e+00        1.121981e+00        7.281947e-04
               10013        1.178739e+00        1.121987e+00        7.281440e-04
               10014        1.178887e+00        1.121993e+00        7.280935e-04
               10015        1.179034e+00        1.121998e+00        7.280430e-04
               10016        1.179178e+00        1.122004e+00        7.279927e-04
               10017        1.179320e+00        1.122010e+00        7.279425e-04
               10018        1.179460e+00        1.122015e+00        7.278925e-04
               10019        1.179596e+00        1.122021e+00        7.278425e-04
               10020        1.179730e+00        1.122027e+00        7.277926e-04
               10021        1.179860e+00        1.122033e+00        7.277429e-04
               10022        1.179987e+00        1.122038e+00        7.276933e-04
               10023        1.180109e+00        1.122044e+00        7.276437e-04
               10024        1.180228e+00        1.122050e+00        7.275943e-04
               10025        1.180341e+00        1.122056e+00        7.275449e-04
               10026        1.180450e+00        1.122062e+00        7.274957e-04
               10027        1.180554e+00        1.122068e+00        7.274465e-04
               10028        1.180651e+00        1.122073e+00        7.273974e-04
               10029        1.180743e+00        1.122079e+00        7.273484e-04
               10030        1.180829e+00        1.122085e+00        7.272995e-04
               10031        1.180908e+00        1.122091e+00        7.272506e-04
               10032        1.180980e+00        1.122097e+00        7.272018e-04
               10033        1.181044e+00        1.122103e+00        7.271531e-04
               10034        1.181101e+00        1.122109e+00        7.271044e-04
               10035        1.181150e+00        1.122114e+00        7.270557e-04
               10036        1.181190e+00        1.122120e+00        7.270071e-04
               10037        1.181221e+00        1.122126e+00        7.269585e-04
               10038        1.181243e+00        1.122132e+00        7.269100e-04
               10039        1.181255e+00        1.122138e+00        7.268614e-04
               10040        1.181257e+00        1.122144e+00        7.268129e-04
               10041        1.181248e+00        1.122150e+00        7.267643e-04
               10042        1.181228e+00        1.122156e+00        7.267158e-04
               10043        1.181197e+00        1.122162e+00        7.266672e-04
               10044        1.181154e+00        1.122167e+00        7.266186e-04
               10045        1.181098e+00        1.122173e+00        7.265699e-04
               10046        1.181030e+00        1.122179e+00        7.265212e-04
               10047        1.180948e+00        1.122185e+00        7.264724e-04
               10048        1.180853e+00        1.122191e+00        7.264236e-04
               10049        1.180744e+00        1.122197e+00        7.263747e-04
               10050        1.180620e+00        1.122202e+00        7.263257e-04
               10051        1.180481e+00        1.122208e+00        7.262765e-04
               10052        1.180327e+00        1.122214e+00        7.262273e-04
               10053        1.180157e+00        1.122220e+00        7.261779e-04
               10054        1.179970e+00        1.122226e+00        7.261284e-04
               10055        1.179767e+00        1.122231e+00        7.260788e-04
               10056        1.179547e+00        1.122237e+00        7.260289e-04
               10057        1.179309e+00        1.122243e+00        7.259789e-04
               10058        1.179054e+00        1.122248e+00        7.259287e-04
               10059        1.178780e+00        1.122254e+00        7.258783e-04
               10060        1.178488e+00        1.122260e+00        7.258277e-04
               10061        1.178177e+00        1.122265e+00        7.257768e-04
               10062        1.177847e+00        1.122271e+00        7.257257e-04
               10063        1.177498e+00        1.122276e+00        7.256743e-04
               10064        1.177129e+00        1.122282e+00        7.256227e-04
               10065        1.176741e+00        1.122287e+00        7.255708e-04
               10066        1.176333e+00        1.122292e+00        7.255186e-04
               10067        1.175904e+00        1.122298e+00        7.254660e-04
               10068        1.175456e+00        1.122303e+00        7.254132e-04
               10069        1.174988e+00        1.122308e+00        7.253600e-04
               10070        1.174500e+00        1.122313e+00        7.253065e-04
               10071        1.173992e+00        1.122318e+00        7.252526e-04
               10072        1.173465e+00        1.122324e+00        7.251984e-04
               10073        1.172919e+00        1.122329e+00        7.251438e-04
               10074        1.172353e+00        1.122334e+00        7.250888e-04
               10075        1.171769e+00        1.122338e+00        7.250335e-04
               10076        1.171167e+00        1.122343e+00        7.249777e-04
               10077        1.170547e+00        1.122348e+00        7.249215e-04
               10078        1.169911e+00        1.122353e+00        7.248650e-04
               10079        1.169259e+00        1.122357e+00        7.248080e-04
               10080        1.168591e+00        1.122362e+00        7.247506e-04
               10081        1.167909e+00        1.122367e+00        7.246928e-04
               10082        1.167215e+00        1.122371e+00        7.246345e-04
               10083        1.166508e+00        1.122375e+00        7.245759e-04
               10084        1.165790e+00        1.122380e+00        7.245168e-04
               10085        1.165063e+00        1.122384e+00        7.244574e-04
               10086        1.164328e+00        1.122388e+00        7.243975e-04
               10087        1.163586e+00        1.122392e+00        7.243372e-04
               10088        1.162840e+00        1.122396e+00        7.242765e-04
               10089        1.162091e+00        1.122400e+00        7.242154e-04
               10090        1.161341e+00        1.122404e+00        7.241539e-04
               10091        1.160592e+00        1.122408e+00        7.240920e-04
               10092        1.159846e+00        1.122411e+00        7.240297e-04
               10093        1.159105e+00        1.122415e+00        7.239671e-04
               10094        1.158372e+00        1.122419e+00        7.239042e-04
               10095        1.157647e+00        1.122422e+00        7.238409e-04
               10096        1.156935e+00        1.122426e+00        7.237773e-04
               10097        1.156237e+00        1.122429e+00        7.237133e-04
               10098        1.155555e+00        1.122432e+00        7.236491e-04
               10099        1.154893e+00        1.122435e+00        7.235846e-04
               10100        1.154252e+00        1.122439e+00        7.235198e-04
               10101        1.153634e+00        1.122442e+00        7.234548e-04
               10102        1.153043e+00        1.122445e+00        7.233895e-04
               10103        1.152481e+00        1.122448e+00        7.233240e-04
               10104        1.151949e+00        1.122451e+00        7.232583e-04
               10105        1.151450e+00        1.122453e+00        7.231924e-04
               10106        1.150986e+00        1.122456e+00        7.231264e-04
               10107        1.150559e+00        1.122459e+00        7.230602e-04
               10108        1.150171e+00        1.122462e+00        7.229938e-04
               10109        1.149824e+00        1.122465e+00        7.229274e-04
               10110        1.149520e+00        1.122467e+00        7.228608e-04
               10111        1.149259e+00        1.122470e+00        7.227942e-04
               10112        1.149043e+00        1.122472e+00        7.227275e-04
               10113        1.148874e+00        1.122475e+00        7.226607e-04
               10114        1.148752e+00        1.122478e+00        7.225939e-04
               10115        1.148677e+00        1.122480e+00        7.225272e-04
               10116        1.148651e+00        1.122483e+00        7.224604e-04
               10117        1.148673e+00        1.122485e+00        7.223936e-04
               10118        1.148745e+00        1.122488e+00        7.223269e-04
               10119        1.148865e+00        1.122491e+00        7.222602e-04
               10120        1.149033e+00        1.122493e+00        7.221936e-04
               10121        1.149249e+00        1.122496e+00        7.221270e-04
               10122        1.149512e+00        1.122499e+00        7.220606e-04
               10123        1.149822e+00        1.122501e+00        7.219944e-04
               10124        1.150176e+00        1.122504e+00        7.219282e-04
               10125        1.150575e+00        1.122507e+00        7.218622e-04
               10126        1.151015e+00        1.122510e+00        7.217964e-04
               10127        1.151497e+00        1.122512e+00        7.217308e-04
               10128        1.152018e+00        1.122515e+00        7.216655e-04
               10129        1.152576e+00        1.122518e+00        7.216003e-04
               10130        1.153169e+00        1.122521e+00        7.215354e-04
               10131        1.153796e+00        1.122524e+00        7.214708e-04
               10132        1.154454e+00        1.122528e+00        7.214065e-04
               10133        1.155141e+00        1.122531e+00        7.213425e-04
               10134        1.155854e+00        1.122534e+00        7.212788e-04
               10135        1.156593e+00        1.122537e+00        7.212154e-04
               10136        1.157354e+00        1.122541e+00        7.211525e-04
               10137        1.158135e+00        1.122544e+00        7.210899e-04
               10138        1.158934e+00        1.122548e+00        7.210277e-04
               10139        1.159749e+00        1.122552e+00        7.209659e-04
               10140        1.160577e+00        1.122555e+00        7.209046e-04
               10141        1.161417e+00        1.122559e+00        7.208436e-04
               10142        1.162266e+00        1.122563e+00        7.207832e-04
               10143        1.163123e+00        1.122567e+00        7.207232e-04
               10144        1.163984e+00        1.122571e+00        7.206638e-04
               10145        1.164850e+00        1.122575e+00        7.206048e-04
               10146        1.165717e+00        1.122580e+00        7.205463e-04
               10147        1.166584e+00        1.122584e+00        7.204883e-04
               10148        1.167450e+00        1.122588e+00        7.204309e-04
               10149        1.168312e+00        1.122593e+00        7.203740e-04
               10150        1.169170e+00        1.122598e+00        7.203176e-04
               10151        1.170023e+00        1.122602e+00        7.202618e-04
               10152        1.170868e+00        1.122607e+00        7.202066e-04
               10153        1.171706e+00        1.122612e+00        7.201519e-04
               10154        1.172534e+00        1.122617e+00        7.200977e-04
               10155        1.173352e+00        1.122622e+00        7.200442e-04
               10156        1.174159e+00        1.122627e+00        7.199911e-04
               10157        1.174954e+00        1.122632e+00        7.199387e-04
               10158        1.175738e+00        1.122637e+00        7.198868e-04
               10159        1.176508e+00        1.122642e+00        7.198355e-04
               10160        1.177264e+00        1.122648e+00        7.197847e-04
               10161        1.178007e+00        1.122653e+00        7.197345e-04
               10162        1.178735e+00        1.122659e+00        7.196848e-04
               10163        1.179448e+00        1.122664e+00        7.196357e-04
               10164        1.180147e+00        1.122670e+00        7.195871e-04
               10165        1.180831e+00        1.122676e+00        7.195390e-04
               10166        1.181499e+00        1.122682e+00        7.194915e-04
               10167        1.182152e+00        1.122687e+00        7.194445e-04
               10168        1.182789e+00        1.122693e+00        7.193981e-04
               10169        1.183411e+00        1.122699e+00        7.193521e-04
               10170        1.184017e+00        1.122705e+00        7.193066e-04
               10171        1.184609e+00        1.122711e+00        7.192617e-04
               10172        1.185185e+00        1.122718e+00        7.192172e-04
               10173        1.185745e+00        1.122724e+00        7.191732e-04
               10174        1.186291e+00        1.122730e+00        7.191296e-04
               10175        1.186822e+00        1.122736e+00        7.190865e-04
               10176        1.187339e+00        1.122743e+00        7.190439e-04
               10177        1.187841e+00        1.122749e+00        7.190017e-04
               10178        1.188329e+00        1.122755e+00        7.189599e-04
               10179        1.188803e+00        1.122762e+00        7.189186e-04
               10180        1.189263e+00        1.122768e+00        7.188776e-04
               10181        1.189710e+00        1.122775e+00        7.188371e-04
               10182        1.190144e+00        1.122782e+00        7.187969e-04
               10183        1.190565e+00        1.122788e+00        7.187572e-04
               10184        1.190973e+00        1.122795e+00        7.187178e-04
               10185        1.191369e+00        1.122802e+00        7.186787e-04
               10186        1.191753e+00        1.122809e+00        7.186401e-04
               10187        1.192126e+00        1.122815e+00        7.186017e-04
               10188        1.192487e+00        1.122822e+00        7.185637e-04
               10189        1.192837e+00        1.122829e+00        7.185261e-04
               10190        1.193175e+00        1.122836e+00        7.184887e-04
               10191        1.193504e+00        1.122843e+00        7.184517e-04
               10192        1.193822e+00        1.122850e+00        7.184149e-04
               10193        1.194130e+00        1.122857e+00        7.183785e-04
               10194        1.194428e+00        1.122864e+00        7.183423e-04
               10195        1.194716e+00        1.122871e+00        7.183064e-04
               10196        1.194996e+00        1.122878e+00        7.182708e-04
               10197        1.195266e+00        1.122885e+00        7.182355e-04
               10198        1.195528e+00        1.122892e+00        7.182003e-04
               10199        1.195781e+00        1.122899e+00        7.181655e-04
               10200        1.196025e+00        1.122907e+00        7.181309e-04
               10201        1.196262e+00        1.122914e+00        7.180965e-04
               10202        1.196491e+00        1.122921e+00        7.180623e-04
               10203        1.196712e+00        1.122928e+00        7.180283e-04
               10204        1.196925e+00        1.122935e+00        7.179946e-04
               10205        1.197131e+00        1.122943e+00        7.179610e-04
               10206        1.197331e+00        1.122950e+00        7.179277e-04
               10207        1.197523e+00        1.122957e+00        7.178945e-04
               10208        1.197708e+00        1.122965e+00        7.178615e-04
               10209        1.197887e+00        1.122972e+00        7.178287e-04
               10210        1.198059e+00        1.122979e+00        7.177961e-04
               10211        1.198225e+00        1.122987e+00        7.177636e-04
               10212        1.198385e+00        1.122994e+00        7.177313e-04
               10213        1.198539e+00        1.123001e+00        7.176992e-04
               10214        1.198687e+00        1.123009e+00        7.176672e-04
               10215        1.198829e+00        1.123016e+00        7.176353e-04
               10216        1.198965e+00        1.123024e+00        7.176035e-04
               10217        1.199096e+00        1.123031e+00        7.175719e-04
               10218        1.199221e+00        1.123039e+00        7.175404e-04
               10219        1.199341e+00        1.123046e+00        7.175091e-04
               10220        1.199455e+00        1.123054e+00        7.174778e-04
               10221        1.199564e+00        1.123061e+00        7.174467e-04
               10222        1.199667e+00        1.123069e+00        7.174156e-04
               10223        1.199765e+00        1.123076e+00        7.173847e-04
               10224        1.199858e+00        1.123084e+00        7.173538e-04
               10225        1.199946e+00        1.123091e+00        7.173230e-04
               10226        1.200029e+00        1.123099e+00        7.172923e-04
               10227        1.200106e+00        1.123106e+00        7.172617e-04
               10228        1.200178e+00        1.123114e+00        7.172312e-04
               10229        1.200245e+00        1.123121e+00        7.172007e-04
               10230        1.200307e+00        1.123129e+00        7.171703e-04
               10231        1.200364e+00        1.123136e+00        7.171399e-04
               10232        1.200416e+00        1.123144e+00        7.171096e-04
               10233        1.200462e+00        1.123151e+00        7.170793e-04
               10234        1.200503e+00        1.123159e+00        7.170491e-04
               10235        1.200538e+00        1.123167e+00        7.170189e-04
               10236        1.200568e+00        1.123174e+00        7.169887e-04
               10237        1.200593e+00        1.123182e+00        7.169586e-04
               10238        1.200612e+00        1.123189e+00        7.169284e-04
               10239        1.200626e+00        1.123197e+00        7.168983e-04
               10240        1.200634e+00        1.123204e+00        7.168682e-04
               10241        1.200636e+00        1.123212e+00        7.168380e-04
               10242        1.200632e+00        1.123219e+00        7.168079e-04
               10243        1.200622e+00        1.123227e+00        7.167777e-04
               10244        1.200606e+00        1.123235e+00        7.167476e-04
               10245        1.200584e+00        1.123242e+00        7.167174e-04
               10246        1.200556e+00        1.123250e+00        7.166871e-04
               10247        1.200522e+00        1.123257e+00        7.166569e-04
               10248        1.200481e+00        1.123265e+00        7.166266e-04
               10249        1.200433e+00        1.123272e+00        7.165962e-04
               10250        1.200379e+00        1.123280e+00        7.165658e-04
               10251        1.200317e+00        1.123287e+00        7.165353e-04
               10252        1.200249e+00        1.123295e+00        7.165047e-04
               10253        1.200174e+00        1.123302e+00        7.164741e-04
               10254        1.200092e+00        1.123310e+00        7.164433e-04
               10255        1.200002e+00        1.123317e+00        7.164125e-04
               10256        1.199905e+00        1.123325e+00        7.163816e-04
               10257        1.199800e+00        1.123332e+00        7.163505e-04
               10258        1.199688e+00        1.123340e+00        7.163193e-04
               10259        1.199568e+00        1.123347e+00        7.162881e-04
               10260        1.199440e+00        1.123354e+00        7.162566e-04
               10261        1.199304e+00        1.123362e+00        7.162251e-04
               10262        1.199161e+00        1.123369e+00        7.161934e-04
               10263        1.199009e+00        1.123377e+00        7.161615e-04
               10264        1.198849e+00        1.123384e+00        7.161295e-04
               10265        1.198681e+00        1.123391e+00        7.160973e-04
               10266        1.198505e+00        1.123399e+00        7.160649e-04
               10267        1.198320e+00        1.123406e+00        7.160323e-04
               10268        1.198128e+00        1.123413e+00        7.159996e-04
               10269        1.197927e+00        1.123420e+00        7.159666e-04
               10270        1.197718e+00        1.123428e+00        7.159335e-04
               10271        1.197501e+00        1.123435e+00        7.159001e-04
               10272        1.197275e+00        1.123442e+00        7.158665e-04
               10273        1.197042e+00        1.123449e+00        7.158326e-04
               10274        1.196801e+00        1.123456e+00        7.157986e-04
               10275        1.196552e+00        1.123464e+00        7.157643e-04
               10276        1.196295e+00        1.123471e+00        7.157297e-04
               10277        1.196031e+00        1.123478e+00        7.156949e-04
               10278        1.195760e+00        1.123485e+00        7.156598e-04
               10279        1.195482e+00        1.123492e+00        7.156244e-04
               10280        1.195197e+00        1.123499e+00        7.155888e-04
               10281        1.194905e+00        1.123506e+00        7.155529e-04
               10282        1.194608e+00        1.123513e+00        7.155168e-04
               10283        1.194304e+00        1.123519e+00        7.154803e-04
               10284        1.193996e+00        1.123526e+00        7.154435e-04
               10285        1.193682e+00        1.123533e+00        7.154065e-04
               10286        1.193363e+00        1.123540e+00        7.153691e-04
               10287        1.193041e+00        1.123547e+00        7.153315e-04
               10288        1.192715e+00        1.123553e+00        7.152936e-04
               10289        1.192386e+00        1.123560e+00        7.152553e-04
               10290        1.192054e+00        1.123567e+00        7.152168e-04
               10291        1.191721e+00        1.123573e+00        7.151780e-04
               10292        1.191386e+00        1.123580e+00        7.151388e-04
               10293        1.191051e+00        1.123586e+00        7.150994e-04
               10294        1.190716e+00        1.123593e+00        7.150597e-04
               10295        1.190382e+00        1.123599e+00        7.150196e-04
               10296        1.190049e+00        1.123606e+00        7.149793e-04
               10297        1.189719e+00        1.123612e+00        7.149387e-04
               10298        1.189391e+00        1.123619e+00        7.148978e-04
               10299        1.189068e+00        1.123625e+00        7.148566e-04
               10300        1.188749e+00        1.123631e+00        7.148152e-04
               10301        1.188436e+00        1.123638e+00        7.147735e-04
               10302        1.188129e+00        1.123644e+00        7.147315e-04
               10303        1.187829e+00        1.123650e+00        7.146893e-04
               10304        1.187538e+00        1.123656e+00        7.146468e-04
               10305        1.187255e+00        1.123663e+00        7.146041e-04
               10306        1.186982e+00        1.123669e+00        7.145612e-04
               10307        1.186719e+00        1.123675e+00        7.145181e-04
               10308        1.186468e+00        1.123681e+00        7.144747e-04
               10309        1.186229e+00        1.123687e+00        7.144312e-04
               10310        1.186003e+00        1.123693e+00        7.143874e-04
               10311        1.185790e+00        1.123699e+00        7.143435e-04
               10312        1.185592e+00        1.123705e+00        7.142995e-04
               10313        1.185409e+00        1.123711e+00        7.142553e-04
               10314        1.185241e+00        1.123717e+00        7.142109e-04
               10315        1.185090e+00        1.123723e+00        7.141665e-04
               10316        1.184956e+00        1.123729e+00        7.141219e-04
               10317        1.184840e+00        1.123735e+00        7.140773e-04
               10318        1.184741e+00        1.123741e+00        7.140325e-04
