#                  BLOCK:   ACTUAL_P:           P_AVE:              ERROR:
               17520        4.724522e-02        4.860315e-02        5.565916e-05
               17521        4.718927e-02        4.860307e-02        5.565604e-05
               17522        4.713447e-02        4.860298e-02        5.565292e-05
               17523        4.708155e-02        4.860290e-02        5.564982e-05
               17524        4.703002e-02        4.860281e-02        5.564671e-05
               17525        4.698010e-02        4.860271e-02        5.564361e-05
               17526        4.693202e-02        4.860262e-02        5.564052e-05
               17527        4.688554e-02        4.860252e-02        5.563743e-05
               17528        4.684039e-02        4.860242e-02        5.563435e-05
               17529        4.679704e-02        4.860232e-02        5.563127e-05
               17530        4.675474e-02        4.860221e-02        5.562820e-05
               17531        4.671491e-02        4.860210e-02        5.562513e-05
               17532        4.667608e-02        4.860199e-02        5.562206e-05
               17533        4.663871e-02        4.860188e-02        5.561900e-05
               17534        4.660254e-02        4.860177e-02        5.561595e-05
               17535        4.656776e-02        4.860165e-02        5.561290e-05
               17536        4.653459e-02        4.860153e-02        5.560985e-05
               17537        4.650251e-02        4.860141e-02        5.560681e-05
               17538        4.647197e-02        4.860129e-02        5.560377e-05
               17539        4.644269e-02        4.860117e-02        5.560074e-05
               17540        4.641463e-02        4.860104e-02        5.559771e-05
               17541        4.638776e-02        4.860092e-02        5.559468e-05
               17542        4.636203e-02        4.860079e-02        5.559166e-05
               17543        4.633741e-02        4.860066e-02        5.558864e-05
               17544        4.631362e-02        4.860053e-02        5.558562e-05
               17545        4.629109e-02        4.860040e-02        5.558261e-05
               17546        4.626977e-02        4.860027e-02        5.557960e-05
               17547        4.624915e-02        4.860013e-02        5.557660e-05
               17548        4.622920e-02        4.860000e-02        5.557359e-05
               17549        4.621009e-02        4.859986e-02        5.557059e-05
               17550        4.619203e-02        4.859972e-02        5.556760e-05
               17551        4.617449e-02        4.859959e-02        5.556460e-05
               17552        4.615743e-02        4.859945e-02        5.556161e-05
               17553        4.614176e-02        4.859931e-02        5.555862e-05
               17554        4.612625e-02        4.859917e-02        5.555564e-05
               17555        4.611156e-02        4.859902e-02        5.555265e-05
               17556        4.609742e-02        4.859888e-02        5.554967e-05
               17557        4.608401e-02        4.859874e-02        5.554669e-05
               17558        4.607106e-02        4.859859e-02        5.554371e-05
               17559        4.605829e-02        4.859845e-02        5.554074e-05
               17560        4.604612e-02        4.859830e-02        5.553777e-05
               17561        4.603405e-02        4.859816e-02        5.553480e-05
               17562        4.602227e-02        4.859801e-02        5.553183e-05
               17563        4.601074e-02        4.859786e-02        5.552886e-05
               17564        4.599965e-02        4.859772e-02        5.552590e-05
               17565        4.598803e-02        4.859757e-02        5.552293e-05
               17566        4.597677e-02        4.859742e-02        5.551997e-05
               17567        4.596608e-02        4.859727e-02        5.551701e-05
               17568        4.595522e-02        4.859712e-02        5.551406e-05
               17569        4.594437e-02        4.859697e-02        5.551110e-05
               17570        4.593352e-02        4.859682e-02        5.550815e-05
               17571        4.592263e-02        4.859666e-02        5.550520e-05
               17572        4.591166e-02        4.859651e-02        5.550225e-05
               17573        4.590058e-02        4.859636e-02        5.549931e-05
               17574        4.588937e-02        4.859620e-02        5.549636e-05
               17575        4.587776e-02        4.859605e-02        5.549342e-05
               17576        4.586596e-02        4.859589e-02        5.549048e-05
               17577        4.585419e-02        4.859574e-02        5.548754e-05
               17578        4.584217e-02        4.859558e-02        5.548461e-05
               17579        4.583013e-02        4.859542e-02        5.548167e-05
               17580        4.581757e-02        4.859527e-02        5.547874e-05
               17581        4.580494e-02        4.859511e-02        5.547581e-05
               17582        4.579175e-02        4.859495e-02        5.547289e-05
               17583        4.577847e-02        4.859479e-02        5.546996e-05
               17584        4.576459e-02        4.859463e-02        5.546704e-05
               17585        4.575035e-02        4.859446e-02        5.546412e-05
               17586        4.573573e-02        4.859430e-02        5.546121e-05
               17587        4.572096e-02        4.859414e-02        5.545830e-05
               17588        4.570556e-02        4.859397e-02        5.545539e-05
               17589        4.568975e-02        4.859381e-02        5.545248e-05
               17590        4.567329e-02        4.859364e-02        5.544957e-05
               17591        4.565666e-02        4.859348e-02        5.544667e-05
               17592        4.563960e-02        4.859331e-02        5.544378e-05
               17593        4.562214e-02        4.859314e-02        5.544088e-05
               17594        4.560425e-02        4.859297e-02        5.543799e-05
               17595        4.558571e-02        4.859280e-02        5.543510e-05
               17596        4.556723e-02        4.859263e-02        5.543222e-05
               17597        4.554788e-02        4.859245e-02        5.542934e-05
               17598        4.552836e-02        4.859228e-02        5.542646e-05
               17599        4.550845e-02        4.859210e-02        5.542359e-05
               17600        4.548791e-02        4.859193e-02        5.542072e-05
               17601        4.546725e-02        4.859175e-02        5.541786e-05
               17602        4.544622e-02        4.859157e-02        5.541500e-05
               17603        4.542485e-02        4.859139e-02        5.541214e-05
               17604        4.540338e-02        4.859121e-02        5.540929e-05
               17605        4.538136e-02        4.859103e-02        5.540644e-05
               17606        4.535857e-02        4.859085e-02        5.540360e-05
               17607        4.533620e-02        4.859066e-02        5.540076e-05
               17608        4.531358e-02        4.859047e-02        5.539793e-05
               17609        4.529024e-02        4.859029e-02        5.539510e-05
               17610        4.526668e-02        4.859010e-02        5.539228e-05
               17611        4.524316e-02        4.858991e-02        5.538946e-05
               17612        4.521971e-02        4.858972e-02        5.538664e-05
               17613        4.519610e-02        4.858952e-02        5.538383e-05
               17614        4.517213e-02        4.858933e-02        5.538103e-05
               17615        4.514806e-02        4.858913e-02        5.537823e-05
               17616        4.512345e-02        4.858894e-02        5.537543e-05
               17617        4.509926e-02        4.858874e-02        5.537264e-05
               17618        4.507505e-02        4.858854e-02        5.536986e-05
               17619        4.505037e-02        4.858834e-02        5.536708e-05
               17620        4.502597e-02        4.858814e-02        5.536431e-05
               17621        4.500211e-02        4.858793e-02        5.536154e-05
               17622        4.497811e-02        4.858773e-02        5.535878e-05
               17623        4.495422e-02        4.858752e-02        5.535602e-05
               17624        4.493050e-02        4.858732e-02        5.535327e-05
               17625        4.490695e-02        4.858711e-02        5.535052e-05
               17626        4.488386e-02        4.858690e-02        5.534778e-05
               17627        4.486077e-02        4.858668e-02        5.534504e-05
               17628        4.483796e-02        4.858647e-02        5.534231e-05
               17629        4.481545e-02        4.858626e-02        5.533959e-05
               17630        4.479327e-02        4.858604e-02        5.533687e-05
               17631        4.477145e-02        4.858583e-02        5.533415e-05
               17632        4.475003e-02        4.858561e-02        5.533144e-05
               17633        4.472903e-02        4.858539e-02        5.532874e-05
               17634        4.470848e-02        4.858517e-02        5.532603e-05
               17635        4.468818e-02        4.858495e-02        5.532334e-05
               17636        4.466862e-02        4.858473e-02        5.532065e-05
               17637        4.464983e-02        4.858450e-02        5.531796e-05
               17638        4.463114e-02        4.858428e-02        5.531528e-05
               17639        4.461327e-02        4.858406e-02        5.531260e-05
               17640        4.459603e-02        4.858383e-02        5.530993e-05
               17641        4.457991e-02        4.858360e-02        5.530726e-05
               17642        4.456398e-02        4.858337e-02        5.530459e-05
               17643        4.454876e-02        4.858315e-02        5.530193e-05
               17644        4.453473e-02        4.858292e-02        5.529927e-05
               17645        4.452121e-02        4.858269e-02        5.529662e-05
               17646        4.450823e-02        4.858246e-02        5.529396e-05
               17647        4.449628e-02        4.858222e-02        5.529132e-05
               17648        4.448468e-02        4.858199e-02        5.528867e-05
               17649        4.447439e-02        4.858176e-02        5.528603e-05
               17650        4.446472e-02        4.858153e-02        5.528339e-05
               17651        4.445593e-02        4.858129e-02        5.528075e-05
               17652        4.444758e-02        4.858106e-02        5.527811e-05
               17653        4.444062e-02        4.858082e-02        5.527548e-05
               17654        4.443436e-02        4.858059e-02        5.527285e-05
               17655        4.442953e-02        4.858035e-02        5.527022e-05
               17656        4.442568e-02        4.858012e-02        5.526759e-05
               17657        4.442282e-02        4.857988e-02        5.526496e-05
               17658        4.442074e-02        4.857965e-02        5.526233e-05
               17659        4.441967e-02        4.857941e-02        5.525970e-05
               17660        4.441988e-02        4.857918e-02        5.525708e-05
               17661        4.442091e-02        4.857894e-02        5.525445e-05
               17662        4.442299e-02        4.857870e-02        5.525182e-05
               17663        4.442592e-02        4.857847e-02        5.524919e-05
               17664        4.443018e-02        4.857823e-02        5.524657e-05
               17665        4.443553e-02        4.857800e-02        5.524394e-05
               17666        4.444175e-02        4.857777e-02        5.524131e-05
               17667        4.444933e-02        4.857753e-02        5.523867e-05
               17668        4.445780e-02        4.857730e-02        5.523604e-05
               17669        4.446764e-02        4.857707e-02        5.523340e-05
               17670        4.447863e-02        4.857683e-02        5.523076e-05
               17671        4.449076e-02        4.857660e-02        5.522812e-05
               17672        4.450406e-02        4.857637e-02        5.522548e-05
               17673        4.451875e-02        4.857614e-02        5.522283e-05
               17674        4.453437e-02        4.857591e-02        5.522018e-05
               17675        4.455116e-02        4.857569e-02        5.521752e-05
               17676        4.456866e-02        4.857546e-02        5.521487e-05
               17677        4.458733e-02        4.857523e-02        5.521220e-05
               17678        4.460766e-02        4.857501e-02        5.520954e-05
               17679        4.462917e-02        4.857479e-02        5.520686e-05
               17680        4.465186e-02        4.857457e-02        5.520419e-05
               17681        4.467575e-02        4.857434e-02        5.520151e-05
               17682        4.470081e-02        4.857413e-02        5.519882e-05
               17683        4.472707e-02        4.857391e-02        5.519613e-05
               17684        4.475475e-02        4.857369e-02        5.519343e-05
               17685        4.478362e-02        4.857348e-02        5.519072e-05
               17686        4.481366e-02        4.857327e-02        5.518801e-05
               17687        4.484466e-02        4.857305e-02        5.518529e-05
               17688        4.487684e-02        4.857285e-02        5.518257e-05
               17689        4.491043e-02        4.857264e-02        5.517984e-05
               17690        4.494519e-02        4.857243e-02        5.517710e-05
               17691        4.498066e-02        4.857223e-02        5.517435e-05
               17692        4.501729e-02        4.857203e-02        5.517160e-05
               17693        4.505556e-02        4.857183e-02        5.516884e-05
               17694        4.509475e-02        4.857163e-02        5.516607e-05
               17695        4.513510e-02        4.857144e-02        5.516330e-05
               17696        4.517660e-02        4.857125e-02        5.516051e-05
               17697        4.521901e-02        4.857106e-02        5.515772e-05
               17698        4.526280e-02        4.857087e-02        5.515492e-05
               17699        4.530772e-02        4.857069e-02        5.515211e-05
               17700        4.535376e-02        4.857051e-02        5.514930e-05
               17701        4.540093e-02        4.857033e-02        5.514647e-05
               17702        4.544898e-02        4.857015e-02        5.514364e-05
               17703        4.549838e-02        4.856998e-02        5.514080e-05
               17704        4.554911e-02        4.856981e-02        5.513795e-05
               17705        4.560070e-02        4.856964e-02        5.513509e-05
               17706        4.565338e-02        4.856947e-02        5.513222e-05
               17707        4.570714e-02        4.856931e-02        5.512934e-05
               17708        4.576221e-02        4.856915e-02        5.512646e-05
               17709        4.581788e-02        4.856900e-02        5.512356e-05
               17710        4.587460e-02        4.856885e-02        5.512066e-05
               17711        4.593260e-02        4.856870e-02        5.511775e-05
               17712        4.599165e-02        4.856855e-02        5.511483e-05
               17713        4.605173e-02        4.856841e-02        5.511190e-05
               17714        4.611284e-02        4.856827e-02        5.510896e-05
               17715        4.617496e-02        4.856814e-02        5.510602e-05
               17716        4.623810e-02        4.856800e-02        5.510307e-05
               17717        4.630199e-02        4.856788e-02        5.510010e-05
               17718        4.636711e-02        4.856775e-02        5.509713e-05
               17719        4.643346e-02        4.856763e-02        5.509416e-05
               17720        4.650077e-02        4.856752e-02        5.509117e-05
               17721        4.656905e-02        4.856740e-02        5.508818e-05
               17722        4.663828e-02        4.856729e-02        5.508518e-05
               17723        4.670823e-02        4.856719e-02        5.508217e-05
               17724        4.677911e-02        4.856709e-02        5.507915e-05
               17725        4.685091e-02        4.856699e-02        5.507613e-05
               17726        4.692387e-02        4.856690e-02        5.507310e-05
               17727        4.699774e-02        4.856681e-02        5.507007e-05
               17728        4.707227e-02        4.856673e-02        5.506702e-05
               17729        4.714745e-02        4.856665e-02        5.506398e-05
               17730        4.722350e-02        4.856657e-02        5.506092e-05
               17731        4.730067e-02        4.856650e-02        5.505786e-05
               17732        4.737845e-02        4.856643e-02        5.505480e-05
               17733        4.745755e-02        4.856637e-02        5.505173e-05
               17734        4.753677e-02        4.856631e-02        5.504866e-05
               17735        4.761730e-02        4.856626e-02        5.504558e-05
               17736        4.769863e-02        4.856621e-02        5.504250e-05
               17737        4.778077e-02        4.856616e-02        5.503941e-05
               17738        4.786370e-02        4.856612e-02        5.503632e-05
               17739        4.794740e-02        4.856609e-02        5.503323e-05
               17740        4.803187e-02        4.856606e-02        5.503014e-05
               17741        4.811710e-02        4.856603e-02        5.502704e-05
               17742        4.820306e-02        4.856601e-02        5.502394e-05
               17743        4.828974e-02        4.856600e-02        5.502084e-05
               17744        4.837690e-02        4.856599e-02        5.501774e-05
               17745        4.846524e-02        4.856598e-02        5.501464e-05
               17746        4.855425e-02        4.856598e-02        5.501154e-05
               17747        4.864369e-02        4.856599e-02        5.500844e-05
               17748        4.873379e-02        4.856599e-02        5.500535e-05
               17749        4.882452e-02        4.856601e-02        5.500225e-05
               17750        4.891586e-02        4.856603e-02        5.499915e-05
               17751        4.900734e-02        4.856605e-02        5.499606e-05
               17752        4.909987e-02        4.856608e-02        5.499297e-05
               17753        4.919320e-02        4.856612e-02        5.498988e-05
               17754        4.928683e-02        4.856616e-02        5.498680e-05
               17755        4.938099e-02        4.856621e-02        5.498372e-05
               17756        4.947565e-02        4.856626e-02        5.498065e-05
               17757        4.957079e-02        4.856631e-02        5.497758e-05
               17758        4.966639e-02        4.856638e-02        5.497452e-05
               17759        4.976266e-02        4.856644e-02        5.497147e-05
               17760        4.985886e-02        4.856652e-02        5.496842e-05
               17761        4.995569e-02        4.856659e-02        5.496538e-05
               17762        5.005287e-02        4.856668e-02        5.496235e-05
               17763        5.015038e-02        4.856677e-02        5.495933e-05
               17764        5.024820e-02        4.856686e-02        5.495632e-05
               17765        5.034629e-02        4.856696e-02        5.495332e-05
               17766        5.044462e-02        4.856707e-02        5.495032e-05
               17767        5.054316e-02        4.856718e-02        5.494734e-05
               17768        5.064188e-02        4.856730e-02        5.494438e-05
               17769        5.074050e-02        4.856742e-02        5.494142e-05
               17770        5.083924e-02        4.856755e-02        5.493848e-05
               17771        5.093805e-02        4.856768e-02        5.493555e-05
               17772        5.103690e-02        4.856782e-02        5.493263e-05
               17773        5.113598e-02        4.856796e-02        5.492973e-05
               17774        5.123478e-02        4.856811e-02        5.492685e-05
               17775        5.133374e-02        4.856827e-02        5.492398e-05
               17776        5.143258e-02        4.856843e-02        5.492112e-05
               17777        5.153101e-02        4.856860e-02        5.491829e-05
               17778        5.162947e-02        4.856877e-02        5.491547e-05
               17779        5.172768e-02        4.856895e-02        5.491266e-05
               17780        5.182558e-02        4.856913e-02        5.490988e-05
               17781        5.192314e-02        4.856932e-02        5.490712e-05
               17782        5.202005e-02        4.856951e-02        5.490437e-05
               17783        5.211653e-02        4.856971e-02        5.490165e-05
               17784        5.221274e-02        4.856992e-02        5.489894e-05
               17785        5.230839e-02        4.857013e-02        5.489626e-05
               17786        5.240322e-02        4.857034e-02        5.489359e-05
               17787        5.249738e-02        4.857056e-02        5.489095e-05
               17788        5.259107e-02        4.857079e-02        5.488833e-05
               17789        5.268399e-02        4.857102e-02        5.488573e-05
               17790        5.277609e-02        4.857126e-02        5.488316e-05
               17791        5.286732e-02        4.857150e-02        5.488060e-05
               17792        5.295760e-02        4.857174e-02        5.487807e-05
               17793        5.304689e-02        4.857200e-02        5.487557e-05
               17794        5.313513e-02        4.857225e-02        5.487308e-05
               17795        5.322225e-02        4.857251e-02        5.487062e-05
               17796        5.330844e-02        4.857278e-02        5.486818e-05
               17797        5.339316e-02        4.857305e-02        5.486577e-05
               17798        5.347659e-02        4.857333e-02        5.486338e-05
               17799        5.355890e-02        4.857361e-02        5.486101e-05
               17800        5.363932e-02        4.857389e-02        5.485866e-05
               17801        5.371851e-02        4.857418e-02        5.485634e-05
               17802        5.379616e-02        4.857447e-02        5.485405e-05
               17803        5.387222e-02        4.857477e-02        5.485177e-05
               17804        5.394686e-02        4.857507e-02        5.484952e-05
               17805        5.401956e-02        4.857538e-02        5.484729e-05
               17806        5.409071e-02        4.857569e-02        5.484509e-05
               17807        5.415980e-02        4.857600e-02        5.484290e-05
               17808        5.422700e-02        4.857632e-02        5.484074e-05
               17809        5.429225e-02        4.857664e-02        5.483860e-05
               17810        5.435551e-02        4.857696e-02        5.483648e-05
               17811        5.441718e-02        4.857729e-02        5.483438e-05
               17812        5.447626e-02        4.857762e-02        5.483231e-05
               17813        5.453318e-02        4.857796e-02        5.483025e-05
               17814        5.458788e-02        4.857829e-02        5.482821e-05
               17815        5.464031e-02        4.857863e-02        5.482619e-05
               17816        5.469019e-02        4.857898e-02        5.482418e-05
               17817        5.473793e-02        4.857932e-02        5.482219e-05
               17818        5.478327e-02        4.857967e-02        5.482022e-05
               17819        5.482614e-02        4.858002e-02        5.481827e-05
               17820        5.486652e-02        4.858038e-02        5.481633e-05
               17821        5.490434e-02        4.858073e-02        5.481440e-05
               17822        5.493959e-02        4.858109e-02        5.481248e-05
               17823        5.497220e-02        4.858145e-02        5.481058e-05
               17824        5.500216e-02        4.858181e-02        5.480869e-05
               17825        5.502966e-02        4.858217e-02        5.480681e-05
               17826        5.505419e-02        4.858253e-02        5.480494e-05
               17827        5.507619e-02        4.858289e-02        5.480307e-05
               17828        5.509517e-02        4.858326e-02        5.480122e-05
               17829        5.511156e-02        4.858363e-02        5.479937e-05
               17830        5.512488e-02        4.858399e-02        5.479752e-05
               17831        5.513532e-02        4.858436e-02        5.479568e-05
               17832        5.514310e-02        4.858473e-02        5.479384e-05
               17833        5.514774e-02        4.858510e-02        5.479200e-05
               17834        5.514993e-02        4.858546e-02        5.479017e-05
               17835        5.514869e-02        4.858583e-02        5.478833e-05
               17836        5.514449e-02        4.858620e-02        5.478649e-05
               17837        5.513732e-02        4.858657e-02        5.478465e-05
               17838        5.512717e-02        4.858693e-02        5.478281e-05
               17839        5.511378e-02        4.858730e-02        5.478096e-05
               17840        5.509764e-02        4.858766e-02        5.477911e-05
               17841        5.507849e-02        4.858803e-02        5.477724e-05
               17842        5.505634e-02        4.858839e-02        5.477537e-05
               17843        5.503118e-02        4.858875e-02        5.477349e-05
               17844        5.500325e-02        4.858911e-02        5.477160e-05
               17845        5.497184e-02        4.858947e-02        5.476970e-05
               17846        5.493791e-02        4.858983e-02        5.476779e-05
               17847        5.490075e-02        4.859018e-02        5.476586e-05
               17848        5.486013e-02        4.859053e-02        5.476392e-05
               17849        5.481700e-02        4.859088e-02        5.476196e-05
               17850        5.477092e-02        4.859123e-02        5.475999e-05
               17851        5.472165e-02        4.859157e-02        5.475800e-05
               17852        5.466944e-02        4.859191e-02        5.475599e-05
               17853        5.461455e-02        4.859225e-02        5.475396e-05
               17854        5.455676e-02        4.859258e-02        5.475191e-05
               17855        5.449609e-02        4.859291e-02        5.474985e-05
               17856        5.443209e-02        4.859324e-02        5.474776e-05
               17857        5.436549e-02        4.859356e-02        5.474564e-05
               17858        5.429632e-02        4.859388e-02        5.474351e-05
               17859        5.422436e-02        4.859420e-02        5.474135e-05
               17860        5.414965e-02        4.859451e-02        5.473917e-05
               17861        5.407292e-02        4.859481e-02        5.473697e-05
               17862        5.399279e-02        4.859512e-02        5.473474e-05
               17863        5.391000e-02        4.859541e-02        5.473248e-05
               17864        5.382482e-02        4.859571e-02        5.473020e-05
               17865        5.373682e-02        4.859599e-02        5.472789e-05
               17866        5.364626e-02        4.859628e-02        5.472556e-05
               17867        5.355272e-02        4.859655e-02        5.472320e-05
               17868        5.345718e-02        4.859683e-02        5.472081e-05
               17869        5.335898e-02        4.859709e-02        5.471840e-05
               17870        5.325863e-02        4.859735e-02        5.471596e-05
               17871        5.315618e-02        4.859761e-02        5.471349e-05
               17872        5.305121e-02        4.859786e-02        5.471100e-05
               17873        5.294399e-02        4.859810e-02        5.470848e-05
               17874        5.283459e-02        4.859834e-02        5.470593e-05
               17875        5.272305e-02        4.859857e-02        5.470336e-05
               17876        5.260966e-02        4.859879e-02        5.470076e-05
               17877        5.249425e-02        4.859901e-02        5.469813e-05
               17878        5.237663e-02        4.859922e-02        5.469548e-05
               17879        5.225709e-02        4.859943e-02        5.469280e-05
               17880        5.213547e-02        4.859962e-02        5.469010e-05
               17881        5.201205e-02        4.859982e-02        5.468738e-05
               17882        5.188690e-02        4.860000e-02        5.468463e-05
               17883        5.176032e-02        4.860018e-02        5.468185e-05
               17884        5.163214e-02        4.860035e-02        5.467906e-05
               17885        5.150242e-02        4.860051e-02        5.467624e-05
               17886        5.137099e-02        4.860066e-02        5.467340e-05
               17887        5.123840e-02        4.860081e-02        5.467055e-05
               17888        5.110424e-02        4.860095e-02        5.466767e-05
               17889        5.096906e-02        4.860108e-02        5.466477e-05
               17890        5.083268e-02        4.860121e-02        5.466186e-05
               17891        5.069518e-02        4.860132e-02        5.465893e-05
               17892        5.055663e-02        4.860143e-02        5.465599e-05
               17893        5.041687e-02        4.860153e-02        5.465302e-05
               17894        5.027645e-02        4.860163e-02        5.465005e-05
               17895        5.013519e-02        4.860171e-02        5.464706e-05
               17896        4.999318e-02        4.860179e-02        5.464407e-05
               17897        4.985026e-02        4.860186e-02        5.464106e-05
               17898        4.970696e-02        4.860192e-02        5.463804e-05
               17899        4.956313e-02        4.860198e-02        5.463501e-05
               17900        4.941884e-02        4.860202e-02        5.463198e-05
               17901        4.927418e-02        4.860206e-02        5.462894e-05
               17902        4.912920e-02        4.860209e-02        5.462590e-05
               17903        4.898399e-02        4.860211e-02        5.462285e-05
               17904        4.883885e-02        4.860212e-02        5.461980e-05
               17905        4.869339e-02        4.860213e-02        5.461675e-05
               17906        4.854792e-02        4.860213e-02        5.461370e-05
               17907        4.840250e-02        4.860212e-02        5.461065e-05
               17908        4.825697e-02        4.860210e-02        5.460761e-05
               17909        4.811188e-02        4.860207e-02        5.460456e-05
               17910        4.796705e-02        4.860203e-02        5.460153e-05
               17911        4.782279e-02        4.860199e-02        5.459849e-05
               17912        4.767870e-02        4.860194e-02        5.459547e-05
               17913        4.753508e-02        4.860188e-02        5.459246e-05
               17914        4.739223e-02        4.860181e-02        5.458945e-05
               17915        4.724950e-02        4.860174e-02        5.458645e-05
               17916        4.710744e-02        4.860165e-02        5.458347e-05
               17917        4.696633e-02        4.860156e-02        5.458050e-05
               17918        4.682623e-02        4.860146e-02        5.457755e-05
               17919        4.668674e-02        4.860136e-02        5.457460e-05
               17920        4.654814e-02        4.860124e-02        5.457168e-05
               17921        4.641049e-02        4.860112e-02        5.456877e-05
               17922        4.627384e-02        4.860099e-02        5.456588e-05
               17923        4.613824e-02        4.860085e-02        5.456301e-05
               17924        4.600375e-02        4.860071e-02        5.456016e-05
               17925        4.587040e-02        4.860055e-02        5.455733e-05
               17926        4.573802e-02        4.860039e-02        5.455452e-05
               17927        4.560711e-02        4.860023e-02        5.455173e-05
               17928        4.547773e-02        4.860005e-02        5.454896e-05
               17929        4.534943e-02        4.859987e-02        5.454622e-05
               17930        4.522249e-02        4.859968e-02        5.454351e-05
               17931        4.509696e-02        4.859949e-02        5.454081e-05
               17932        4.497286e-02        4.859929e-02        5.453815e-05
               17933        4.485047e-02        4.859908e-02        5.453551e-05
               17934        4.472910e-02        4.859886e-02        5.453289e-05
               17935        4.460997e-02        4.859864e-02        5.453031e-05
               17936        4.449217e-02        4.859841e-02        5.452775e-05
               17937        4.437571e-02        4.859817e-02        5.452521e-05
               17938        4.426063e-02        4.859793e-02        5.452271e-05
               17939        4.414765e-02        4.859768e-02        5.452024e-05
               17940        4.403609e-02        4.859743e-02        5.451779e-05
               17941        4.392621e-02        4.859717e-02        5.451537e-05
               17942        4.381801e-02        4.859690e-02        5.451299e-05
               17943        4.371176e-02        4.859663e-02        5.451063e-05
               17944        4.360700e-02        4.859635e-02        5.450830e-05
               17945        4.350397e-02        4.859607e-02        5.450600e-05
               17946        4.340316e-02        4.859578e-02        5.450373e-05
               17947        4.330364e-02        4.859548e-02        5.450149e-05
               17948        4.320565e-02        4.859518e-02        5.449928e-05
               17949        4.310968e-02        4.859488e-02        5.449710e-05
               17950        4.301548e-02        4.859457e-02        5.449495e-05
               17951        4.292331e-02        4.859425e-02        5.449283e-05
               17952        4.283270e-02        4.859393e-02        5.449074e-05
               17953        4.274436e-02        4.859361e-02        5.448868e-05
               17954        4.265734e-02        4.859327e-02        5.448665e-05
               17955        4.257212e-02        4.859294e-02        5.448465e-05
               17956        4.248893e-02        4.859260e-02        5.448267e-05
               17957        4.240731e-02        4.859225e-02        5.448073e-05
               17958        4.232772e-02        4.859191e-02        5.447881e-05
               17959        4.224945e-02        4.859155e-02        5.447692e-05
               17960        4.217322e-02        4.859120e-02        5.447506e-05
               17961        4.209853e-02        4.859083e-02        5.447323e-05
               17962        4.202587e-02        4.859047e-02        5.447142e-05
               17963        4.195499e-02        4.859010e-02        5.446964e-05
               17964        4.188588e-02        4.858973e-02        5.446789e-05
               17965        4.181830e-02        4.858935e-02        5.446616e-05
               17966        4.175273e-02        4.858897e-02        5.446446e-05
               17967        4.168891e-02        4.858858e-02        5.446278e-05
               17968        4.162661e-02        4.858820e-02        5.446113e-05
               17969        4.156629e-02        4.858781e-02        5.445950e-05
               17970        4.150771e-02        4.858741e-02        5.445789e-05
               17971        4.145086e-02        4.858702e-02        5.445631e-05
               17972        4.139574e-02        4.858662e-02        5.445475e-05
               17973        4.134233e-02        4.858621e-02        5.445321e-05
               17974        4.129064e-02        4.858581e-02        5.445170e-05
               17975        4.124065e-02        4.858540e-02        5.445020e-05
               17976        4.119235e-02        4.858499e-02        5.444872e-05
               17977        4.114575e-02        4.858457e-02        5.444727e-05
               17978        4.110108e-02        4.858416e-02        5.444583e-05
               17979        4.105784e-02        4.858374e-02        5.444441e-05
               17980        4.101652e-02        4.858332e-02        5.444301e-05
               17981        4.097663e-02        4.858289e-02        5.444163e-05
               17982        4.093841e-02        4.858247e-02        5.444026e-05
               17983        4.090185e-02        4.858204e-02        5.443891e-05
               17984        4.086718e-02        4.858161e-02        5.443757e-05
               17985        4.083370e-02        4.858118e-02        5.443625e-05
               17986        4.080186e-02        4.858075e-02        5.443494e-05
               17987        4.077239e-02        4.858031e-02        5.443364e-05
               17988        4.074409e-02        4.857988e-02        5.443236e-05
               17989        4.071744e-02        4.857944e-02        5.443109e-05
               17990        4.069243e-02        4.857900e-02        5.442983e-05
               17991        4.066907e-02        4.857856e-02        5.442858e-05
               17992        4.064736e-02        4.857812e-02        5.442734e-05
               17993        4.062754e-02        4.857768e-02        5.442611e-05
               17994        4.060913e-02        4.857724e-02        5.442488e-05
               17995        4.059237e-02        4.857679e-02        5.442367e-05
               17996        4.057727e-02        4.857635e-02        5.442246e-05
               17997        4.056383e-02        4.857591e-02        5.442126e-05
               17998        4.055182e-02        4.857546e-02        5.442006e-05
               17999        4.054172e-02        4.857501e-02        5.441887e-05
               18000        4.053330e-02        4.857457e-02        5.441768e-05
               18001        4.052632e-02        4.857412e-02        5.441649e-05
               18002        4.052127e-02        4.857367e-02        5.441531e-05
               18003        4.051791e-02        4.857322e-02        5.441412e-05
               18004        4.051627e-02        4.857278e-02        5.441294e-05
               18005        4.051633e-02        4.857233e-02        5.441176e-05
               18006        4.051812e-02        4.857188e-02        5.441058e-05
               18007        4.052164e-02        4.857143e-02        5.440939e-05
               18008        4.052667e-02        4.857099e-02        5.440820e-05
               18009        4.053369e-02        4.857054e-02        5.440701e-05
               18010        4.054246e-02        4.857010e-02        5.440582e-05
               18011        4.055325e-02        4.856965e-02        5.440462e-05
               18012        4.056582e-02        4.856921e-02        5.440341e-05
               18013        4.057995e-02        4.856876e-02        5.440220e-05
               18014        4.059611e-02        4.856832e-02        5.440098e-05
               18015        4.061409e-02        4.856788e-02        5.439975e-05
               18016        4.063366e-02        4.856744e-02        5.439851e-05
               18017        4.065507e-02        4.856700e-02        5.439727e-05
